At frame 0, person 1 is located at coordinates [573.21, 647.72] with a bounding box of width 34.93 and height 94.99.
 At frame 232, car 2 is located at coordinates [1618.37, 622.52] with a bounding box of width 201.68 and height 77.94.
 At frame 232, person 1 is located at coordinates [1618.37, 622.52] with a bounding box of width 201.68 and height 77.94.
 At frame 232, truck 3 is located at coordinates [1618.37, 622.52] with a bounding box of width 201.68 and height 77.94.
 At frame 232, car 68 is located at coordinates [1618.37, 622.52] with a bounding box of width 201.68 and height 77.94.
 At frame 233, car 2 is located at coordinates [1639.07, 618.07] with a bounding box of width 202.47 and height 80.87.
 At frame 233, person 1 is located at coordinates [1639.07, 618.07] with a bounding box of width 202.47 and height 80.87.
 At frame 233, bus 3 is located at coordinates [1639.07, 618.07] with a bounding box of width 202.47 and height 80.87.
 

=====================================================

At frame 233, car 68 is located at coordinates [1639.07, 618.07] with a bounding box of width 202.47 and height 80.87.
 At frame 234, car 2 is located at coordinates [1657.69, 617.50] with a bounding box of width 204.72 and height 79.99.
 At frame 234, person 1 is located at coordinates [1657.69, 617.50] with a bounding box of width 204.72 and height 79.99.
 At frame 234, truck 3 is located at coordinates [1657.69, 617.50] with a bounding box of width 204.72 and height 79.99.
 At frame 234, car 68 is located at coordinates [1657.69, 617.50] with a bounding box of width 204.72 and height 79.99.
 At frame 235, car 2 is located at coordinates [1677.28, 615.49] with a bounding box of width 209.89 and height 80.55.
 At frame 235, person 1 is located at coordinates [1677.28, 615.49] with a bounding box of width 209.89 and height 80.55.
 At frame 235, truck 3 is located at coordinates [1677.28, 615.49] with a bounding box of width 209.89 and height 80.55.
 At frame 236, car 2 is located at coordinates [1695.40, 612.63] with a bounding box of width 210.17 and height 81.02.
 At frame 236, person 1 is located at coordinates [1695.40, 612.63] with a bounding box of width 210.17 and height 81.02.
 At frame 236, bus 3 is located at coordinates [1695.40, 612.63] with a bounding box of width 210.17 and height 81.02.
 At frame 237, car 2 is located at coordinates [1714.41, 607.32] with a bounding box of width 204.19 and height 83.34.
 At frame 237, person 1 is located at coordinates [1714.41, 607.32] with a bounding box of width 204.19 and height 83.34.
 At frame 237, bus 3 is located at coordinates [1714.41, 607.32] with a bounding box of width 204.19 and height 83.34.
 At frame 237, car 68 is located at coordinates [1714.41, 607.32] with a bounding box of width 204.19 and height 83.34.
 At frame 238, car 2 is located at coordinates [1733.54, 604.31] with a bounding box of width 186.32 and height 83.44.
 At frame 238, person 1 is located at coordinates [1733.54, 604.31] with a bounding box of width 186.32 and height 83.44.
 At frame 238, bus 3 is located at coordinates [1733.54, 604.31] with a bounding box of width 186.32 and height 83.44.
 At frame 239, car 2 is located at coordinates [1753.48, 598.86] with a bounding box of width 165.70 and height 86.47.
 At frame 239, bus 3 is located at coordinates [1753.48, 598.86] with a bounding box of width 165.70 and height 86.47.
 At frame 239, person 1 is located at coordinates [1753.48, 598.86] with a bounding box of width 165.70 and height 86.47.
 At frame 240, car 2 is located at coordinates [1771.54, 596.57] with a bounding box of width 147.87 and height 87.27.
 At frame 240, person 1 is located at coordinates [1771.54, 596.57] with a bounding box of width 147.87 and height 87.27.
 At frame 240, truck 3 is located at coordinates [1771.54, 596.57] with a bounding box of width 147.87 and height 87.27.
 At frame 240, car 68 is located at coordinates [1771.54, 596.57] with a bounding box of width 147.87 and height 87.27.
 At frame 241, person 1 is located at coordinates [1355.31, 589.49] with a bounding box of width 85.48 and height 231.74.
 At frame 241, bus 3 is located at coordinates [1355.31, 589.49] with a bounding box of width 85.48 and height 231.74.
 At frame 241, car 68 is located at coordinates [1355.31, 589.49] with a bounding box of width 85.48 and height 231.74.
 At frame 242, car 2 is located at coordinates [1814.65, 593.95] with a bounding box of width 104.47 and height 86.21.
 At frame 242, person 1 is located at coordinates [1814.65, 593.95] with a bounding box of width 104.47 and height 86.21.
 At frame 242, car 68 is located at coordinates [1814.65, 593.95] with a bounding box of width 104.47 and height 86.21.
 At frame 243, car 2 is located at coordinates [1831.12, 595.86] with a bounding box of width 88.19 and height 84.46.
 At frame 243, bus 3 is located at coordinates [1831.12, 595.86] with a bounding box of width 88.19 and height 84.46.
 At frame 243, car 68 is located at coordinates [1831.12, 595.86] with a bounding box of width 88.19 and height 84.46.
 At frame 244, car 2 is located at coordinates [1849.43, 606.56] with a bounding box of width 69.85 and height 73.69.
 At frame 244, person 1 is located at coordinates [1849.43, 606.56] with a bounding box of width 69.85 and height 73.69.
 At frame 244, bus 3 is located at coordinates [1849.43, 606.56] with a bounding box of width 69.85 and height 73.69.
 At frame 244, car 68 is located at coordinates [1849.43, 606.56] with a bounding box of width 69.85 and height 73.69.
 At frame 245, person 1 is located at coordinates [1470.63, 577.43] with a bounding box of width 81.58 and height 252.93.
 At frame 245, truck 3 is located at coordinates [1470.63, 577.43] with a bounding box of width 81.58 and height 252.93.
 At frame 245, car 68 is located at coordinates [1470.63, 577.43] with a bounding box of width 81.58 and height 252.93.
 At frame 246, person 1 is located at coordinates [1499.76, 571.49] with a bounding box of width 86.04 and height 259.25.
 At frame 246, truck 3 is located at coordinates [1499.76, 571.49] with a bounding box of width 86.04 and height 259.25.
 At frame 246, car 87 is located at coordinates [1499.76, 571.49] with a bounding box of width 86.04 and height 259.25.
 At frame 246, car 68 is located at coordinates [1499.76, 571.49] with a bounding box of width 86.04 and height 259.25.
 At frame 247, person 1 is located at coordinates [1529.97, 578.11] with a bounding box of width 91.56 and height 256.51.
 At frame 247, truck 3 is located at coordinates [1529.97, 578.11] with a bounding box of width 91.56 and height 256.51.
 At frame 247, car 68 is located at coordinates [1529.97, 578.11] with a bounding box of width 91.56 and height 256.51.
 At frame 248, person 1 is located at coordinates [1560.88, 564.47] with a bounding box of width 85.51 and height 272.83.
 At frame 248, bus 3 is located at coordinates [1560.88, 564.47] with a bounding box of width 85.51 and height 272.83.
 

=====================================================

At frame 248, car 68 is located at coordinates [1560.88, 564.47] with a bounding box of width 85.51 and height 272.83.
 At frame 249, bus 3 is located at coordinates [1644.43, 543.88] with a bounding box of width 146.58 and height 148.22.
 At frame 249, person 1 is located at coordinates [1644.43, 543.88] with a bounding box of width 146.58 and height 148.22.
 At frame 250, person 1 is located at coordinates [1626.72, 569.60] with a bounding box of width 80.80 and height 267.29.
 At frame 250, truck 3 is located at coordinates [1626.72, 569.60] with a bounding box of width 80.80 and height 267.29.
 At frame 251, person 1 is located at coordinates [1658.32, 569.19] with a bounding box of width 91.02 and height 268.42.
 At frame 251, bus 3 is located at coordinates [1658.32, 569.19] with a bounding box of width 91.02 and height 268.42.
 At frame 251, car 68 is located at coordinates [1658.32, 569.19] with a bounding box of width 91.02 and height 268.42.
 At frame 252, person 1 is located at coordinates [1689.69, 572.54] with a bounding box of width 84.25 and height 269.25.
 At frame 252, person 87 is located at coordinates [1689.69, 572.54] with a bounding box of width 84.25 and height 269.25.
 At frame 252, bus 3 is located at coordinates [1689.69, 572.54] with a bounding box of width 84.25 and height 269.25.
 At frame 252, car 68 is located at coordinates [1689.69, 572.54] with a bounding box of width 84.25 and height 269.25.
 At frame 253, person 1 is located at coordinates [1727.14, 553.53] with a bounding box of width 76.93 and height 288.58.
 At frame 253, truck 3 is located at coordinates [1727.14, 553.53] with a bounding box of width 76.93 and height 288.58.
 At frame 253, car 68 is located at coordinates [1727.14, 553.53] with a bounding box of width 76.93 and height 288.58.
 At frame 254, person 1 is located at coordinates [1760.79, 564.63] with a bounding box of width 90.39 and height 276.96.
 At frame 254, truck 3 is located at coordinates [1760.79, 564.63] with a bounding box of width 90.39 and height 276.96.
 At frame 255, person 1 is located at coordinates [1791.53, 539.67] with a bounding box of width 92.18 and height 312.87.
 At frame 255, bus 3 is located at coordinates [1791.53, 539.67] with a bounding box of width 92.18 and height 312.87.
 At frame 255, car 68 is located at coordinates [1791.53, 539.67] with a bounding box of width 92.18 and height 312.87.
 At frame 256, person 1 is located at coordinates [1817.26, 527.07] with a bounding box of width 90.75 and height 321.17.
 At frame 256, bus 3 is located at coordinates [1817.26, 527.07] with a bounding box of width 90.75 and height 321.17.
 At frame 257, bus 3 is located at coordinates [1749.31, 507.40] with a bounding box of width 168.52 and height 159.34.
 At frame 257, car 68 is located at coordinates [1749.31, 507.40] with a bounding box of width 168.52 and height 159.34.
 At frame 259, bus 3 is located at coordinates [1775.62, 493.96] with a bounding box of width 143.71 and height 148.91.
 At frame 259, car 68 is located at coordinates [1775.62, 493.96] with a bounding box of width 143.71 and height 148.91.
 At frame 260, bus 3 is located at coordinates [1790.85, 490.72] with a bounding box of width 128.43 and height 167.99.
 At frame 260, car 68 is located at coordinates [1790.85, 490.72] with a bounding box of width 128.43 and height 167.99.
 At frame 261, bus 3 is located at coordinates [1806.00, 488.69] with a bounding box of width 113.24 and height 167.98.
 At frame 262, bus 3 is located at coordinates [1820.39, 490.11] with a bounding box of width 98.86 and height 167.27.
 At frame 262, car 68 is located at coordinates [1820.39, 490.11] with a bounding box of width 98.86 and height 167.27.
 At frame 263, bus 3 is located at coordinates [1833.16, 491.59] with a bounding box of width 86.19 and height 166.41.
 At frame 263, car 68 is located at coordinates [1833.16, 491.59] with a bounding box of width 86.19 and height 166.41.
 At frame 264, car 68 is located at coordinates [2.73, 859.47] with a bounding box of width 1913.56 and height 203.66.
 At frame 265, car 68 is located at coordinates [3.61, 855.84] with a bounding box of width 1913.16 and height 200.68.
 At frame 266, car 68 is located at coordinates [6.38, 850.64] with a bounding box of width 1912.14 and height 213.79.
 At frame 267, car 68 is located at coordinates [3.42, 845.41] with a bounding box of width 1913.47 and height 215.35.
 At frame 268, car 68 is located at coordinates [7.58, 849.68] with a bounding box of width 1911.25 and height 214.25.
 At frame 269, car 68 is located at coordinates [6.12, 849.35] with a bounding box of width 1912.41 and height 212.22.
