At frame 0, person 1 is located at coordinates [1470.79, 532.89] with a bounding box of width 124.34 and height 348.16.
 

=====================================================

At frame 531, person 38 is located at coordinates [995.42, 596.72] with a bounding box of width 31.99 and height 80.57.
 At frame 532, person 31 is located at coordinates [28.57, 541.54] with a bounding box of width 151.54 and height 422.13.
 At frame 532, person 32 is located at coordinates [57.09, 555.19] with a bounding box of width 148.63 and height 403.78.
 At frame 532, person 41 is located at coordinates [99.68, 541.46] with a bounding box of width 229.98 and height 471.61.
 At frame 532, person 39 is located at coordinates [1012.04, 493.26] with a bounding box of width 208.43 and height 533.18.
 At frame 532, person 46 is located at coordinates [1882.22, 555.46] with a bounding box of width 21.41 and height 54.25.
 At frame 532, person 7 is located at coordinates [296.40, 619.88] with a bounding box of width 28.30 and height 84.62.
 At frame 532, person 38 is located at coordinates [997.46, 595.92] with a bounding box of width 33.78 and height 85.56.
 At frame 532, person 50 is located at coordinates [1015.65, 595.60] with a bounding box of width 31.70 and height 82.78.
 At frame 533, person 31 is located at coordinates [20.26, 545.26] with a bounding box of width 149.49 and height 415.61.
 At frame 533, person 41 is located at coordinates [83.62, 542.06] with a bounding box of width 233.95 and height 475.69.
 At frame 533, person 39 is located at coordinates [1016.29, 495.40] with a bounding box of width 211.79 and height 535.33.
 At frame 533, person 46 is located at coordinates [1882.72, 554.62] with a bounding box of width 21.40 and height 54.25.
 At frame 533, person 7 is located at coordinates [296.61, 619.93] with a bounding box of width 27.99 and height 84.00.
 At frame 533, person 38 is located at coordinates [998.68, 595.32] with a bounding box of width 34.65 and height 87.46.
 At frame 533, person 50 is located at coordinates [1017.46, 595.87] with a bounding box of width 31.66 and height 82.64.
 At frame 534, person 31 is located at coordinates [10.31, 547.25] with a bounding box of width 149.84 and height 409.59.
 At frame 534, person 41 is located at coordinates [72.51, 538.15] with a bounding box of width 233.91 and height 478.40.
 At frame 534, person 39 is located at coordinates [1022.02, 497.37] with a bounding box of width 216.83 and height 544.35.
 At frame 534, person 46 is located at coordinates [1882.91, 554.30] with a bounding box of width 21.39 and height 54.25.
 At frame 534, person 7 is located at coordinates [296.72, 619.65] with a bounding box of width 28.41 and height 85.52.
 At frame 534, person 38 is located at coordinates [999.87, 595.67] with a bounding box of width 34.60 and height 87.59.
 At frame 534, person 50 is located at coordinates [1018.80, 594.93] with a bounding box of width 32.93 and height 86.06.
 At frame 535, person 31 is located at coordinates [1.99, 551.52] with a bounding box of width 150.69 and height 402.04.
 At frame 535, person 41 is located at coordinates [53.32, 537.51] with a bounding box of width 231.05 and height 480.29.
 At frame 535, person 39 is located at coordinates [1030.50, 499.86] with a bounding box of width 215.83 and height 534.32.
 At frame 535, person 46 is located at coordinates [1883.95, 553.31] with a bounding box of width 21.78 and height 55.42.
 At frame 535, person 7 is located at coordinates [296.74, 618.96] with a bounding box of width 28.31 and height 85.50.
 At frame 535, person 38 is located at coordinates [1001.06, 596.11] with a bounding box of width 34.14 and height 86.42.
 At frame 535, person 50 is located at coordinates [1019.97, 595.60] with a bounding box of width 33.05 and height 86.47.
 At frame 536, person 31 is located at coordinates [-6.16, 548.64] with a bounding box of width 154.30 and height 406.09.
 At frame 536, person 41 is located at coordinates [38.62, 534.61] with a bounding box of width 229.02 and height 485.37.
 At frame 536, person 39 is located at coordinates [1042.59, 503.74] with a bounding box of width 215.60 and height 524.52.
 At frame 536, person 46 is located at coordinates [1884.16, 552.07] with a bounding box of width 22.26 and height 57.02.
 At frame 536, person 7 is located at coordinates [297.69, 619.28] with a bounding box of width 26.09 and height 78.43.
 At frame 536, person 38 is located at coordinates [1001.84, 595.99] with a bounding box of width 34.37 and height 86.51.
 At frame 536, person 50 is located at coordinates [1021.15, 596.17] with a bounding box of width 32.66 and height 85.26.
 At frame 537, person 31 is located at coordinates [-14.16, 550.48] with a bounding box of width 151.54 and height 398.82.
 At frame 537, person 41 is located at coordinates [28.95, 530.01] with a bounding box of width 223.85 and height 484.93.
 At frame 537, person 39 is located at coordinates [1055.09, 505.75] with a bounding box of width 214.08 and height 510.20.
 At frame 537, person 46 is located at coordinates [1884.27, 551.60] with a bounding box of width 22.37 and height 57.62.
 At frame 537, person 7 is located at coordinates [298.23, 619.71] with a bounding box of width 24.88 and height 74.45.
 At frame 537, person 38 is located at coordinates [1002.14, 595.94] with a bounding box of width 34.31 and height 86.52.
 At frame 537, person 50 is located at coordinates [1023.83, 595.74] with a bounding box of width 32.86 and height 85.41.
 At frame 538, person 31 is located at coordinates [-20.43, 555.60] with a bounding box of width 146.44 and height 389.89.
 At frame 538, person 41 is located at coordinates [11.65, 528.83] with a bounding box of width 216.20 and height 482.95.
 At frame 538, person 39 is located at coordinates [1066.28, 507.65] with a bounding box of width 218.57 and height 513.25.
 At frame 538, person 46 is located at coordinates [1883.86, 549.40] with a bounding box of width 23.27 and height 59.58.
 At frame 538, person 7 is located at coordinates [298.92, 619.87] with a bounding box of width 23.45 and height 69.41.
 At frame 538, person 38 is located at coordinates [1002.81, 595.93] with a bounding box of width 34.26 and height 86.50.
 

=====================================================

At frame 538, person 50 is located at coordinates [1025.45, 596.51] with a bounding box of width 32.71 and height 84.22.
 At frame 539, person 31 is located at coordinates [-30.48, 555.98] with a bounding box of width 146.66 and height 397.07.
 At frame 539, person 41 is located at coordinates [-2.20, 528.41] with a bounding box of width 215.04 and height 493.89.
 At frame 539, person 39 is located at coordinates [1083.56, 505.95] with a bounding box of width 217.95 and height 507.95.
 At frame 539, person 46 is located at coordinates [1883.74, 548.00] with a bounding box of width 23.52 and height 60.88.
 At frame 539, person 7 is located at coordinates [299.21, 620.23] with a bounding box of width 24.08 and height 70.73.
 At frame 539, person 38 is located at coordinates [1003.91, 597.68] with a bounding box of width 33.62 and height 84.71.
 At frame 539, person 50 is located at coordinates [1027.46, 597.09] with a bounding box of width 33.30 and height 83.76.
 At frame 540, person 31 is located at coordinates [-40.51, 557.85] with a bounding box of width 145.94 and height 401.51.
 At frame 540, person 41 is located at coordinates [-11.85, 532.91] with a bounding box of width 210.82 and height 489.83.
 At frame 540, person 39 is located at coordinates [1103.18, 505.85] with a bounding box of width 220.14 and height 514.33.
 At frame 540, person 46 is located at coordinates [1883.95, 548.35] with a bounding box of width 23.10 and height 60.22.
 At frame 540, person 7 is located at coordinates [297.97, 620.66] with a bounding box of width 24.59 and height 71.80.
 At frame 540, person 38 is located at coordinates [1006.23, 597.76] with a bounding box of width 34.18 and height 85.18.
 At frame 540, person 50 is located at coordinates [1031.93, 596.69] with a bounding box of width 34.38 and height 83.59.
 At frame 541, person 31 is located at coordinates [-49.27, 558.80] with a bounding box of width 141.51 and height 396.51.
 At frame 541, person 41 is located at coordinates [-17.20, 535.55] with a bounding box of width 206.32 and height 484.38.
 At frame 541, person 39 is located at coordinates [1122.87, 505.20] with a bounding box of width 218.83 and height 516.76.
 At frame 541, person 46 is located at coordinates [1883.41, 546.18] with a bounding box of width 24.13 and height 62.84.
 At frame 541, person 7 is located at coordinates [298.47, 621.40] with a bounding box of width 24.35 and height 70.45.
 At frame 541, person 38 is located at coordinates [1007.37, 597.20] with a bounding box of width 34.94 and height 85.35.
 At frame 541, person 50 is located at coordinates [1032.47, 597.13] with a bounding box of width 35.61 and height 83.52.
 At frame 541, person 51 is located at coordinates [1097.26, 526.68] with a bounding box of width 181.12 and height 448.52.
 At frame 542, person 31 is located at coordinates [-57.65, 549.07] with a bounding box of width 143.50 and height 402.32.
 At frame 542, person 41 is located at coordinates [-25.29, 541.54] with a bounding box of width 204.01 and height 479.62.
 At frame 542, person 39 is located at coordinates [1140.04, 505.22] with a bounding box of width 218.99 and height 525.66.
 At frame 542, person 46 is located at coordinates [1883.57, 547.95] with a bounding box of width 23.80 and height 61.52.
 At frame 542, person 7 is located at coordinates [299.13, 622.88] with a bounding box of width 24.51 and height 69.99.
 At frame 542, person 38 is located at coordinates [1009.14, 598.45] with a bounding box of width 34.79 and height 83.64.
 At frame 542, person 50 is located at coordinates [1034.43, 599.08] with a bounding box of width 35.97 and height 82.31.
 At frame 542, person 51 is located at coordinates [1101.57, 526.68] with a bounding box of width 191.00 and height 473.69.
 At frame 543, person 31 is located at coordinates [-59.85, 563.28] with a bounding box of width 130.03 and height 366.76.
 At frame 543, person 41 is located at coordinates [-34.47, 543.19] with a bounding box of width 203.79 and height 476.05.
 At frame 543, person 39 is located at coordinates [1163.74, 503.46] with a bounding box of width 212.86 and height 521.44.
 At frame 543, person 46 is located at coordinates [1883.49, 548.40] with a bounding box of width 23.92 and height 61.55.
 At frame 543, person 7 is located at coordinates [297.46, 622.81] with a bounding box of width 27.19 and height 77.00.
 At frame 543, person 38 is located at coordinates [1011.24, 597.44] with a bounding box of width 35.29 and height 85.34.
 At frame 543, person 50 is located at coordinates [1035.92, 599.20] with a bounding box of width 36.78 and height 83.05.
 At frame 543, person 51 is located at coordinates [1113.52, 526.68] with a bounding box of width 192.19 and height 476.98.
 At frame 544, person 41 is located at coordinates [-41.85, 549.66] with a bounding box of width 204.55 and height 472.36.
 At frame 544, person 39 is located at coordinates [1178.68, 499.52] with a bounding box of width 208.09 and height 515.99.
 At frame 544, person 7 is located at coordinates [297.49, 622.79] with a bounding box of width 27.47 and height 77.24.
 At frame 544, person 38 is located at coordinates [1013.88, 597.36] with a bounding box of width 35.18 and height 85.96.
 At frame 544, person 50 is located at coordinates [1036.21, 598.94] with a bounding box of width 37.46 and height 83.92.
 At frame 544, person 51 is located at coordinates [1129.29, 526.68] with a bounding box of width 186.87 and height 464.74.
 At frame 545, person 41 is located at coordinates [-50.77, 550.28] with a bounding box of width 210.20 and height 479.85.
 At frame 545, person 39 is located at coordinates [1193.72, 497.45] with a bounding box of width 202.80 and height 508.65.
 At frame 545, person 7 is located at coordinates [297.90, 622.76] with a bounding box of width 26.50 and height 73.83.
 At frame 545, person 38 is located at coordinates [1016.78, 597.32] with a bounding box of width 34.74 and height 85.61.
 At frame 545, person 50 is located at coordinates [1036.31, 598.24] with a bounding box of width 37.57 and height 84.24.
 

=====================================================

At frame 545, person 51 is located at coordinates [1137.19, 526.68] with a bounding box of width 185.45 and height 462.66.
 At frame 546, person 41 is located at coordinates [-57.94, 546.95] with a bounding box of width 204.00 and height 461.01.
 At frame 546, person 39 is located at coordinates [1209.96, 494.31] with a bounding box of width 199.71 and height 507.71.
 At frame 546, person 7 is located at coordinates [297.51, 622.43] with a bounding box of width 27.50 and height 76.07.
 At frame 546, person 38 is located at coordinates [1019.76, 596.43] with a bounding box of width 34.22 and height 84.87.
 At frame 546, person 50 is located at coordinates [1037.54, 597.66] with a bounding box of width 37.44 and height 84.37.
 At frame 546, person 51 is located at coordinates [1151.54, 525.42] with a bounding box of width 184.61 and height 463.74.
 At frame 547, person 41 is located at coordinates [-66.41, 558.11] with a bounding box of width 201.67 and height 448.39.
 At frame 547, person 39 is located at coordinates [1218.81, 494.93] with a bounding box of width 197.82 and height 507.42.
 At frame 547, person 7 is located at coordinates [296.98, 622.60] with a bounding box of width 26.90 and height 73.97.
 At frame 547, person 38 is located at coordinates [1021.94, 596.68] with a bounding box of width 34.11 and height 85.17.
 At frame 547, person 50 is located at coordinates [1039.95, 597.74] with a bounding box of width 36.91 and height 83.82.
 At frame 547, person 51 is located at coordinates [1161.35, 524.98] with a bounding box of width 185.13 and height 466.51.
 At frame 548, person 41 is located at coordinates [-90.77, 564.25] with a bounding box of width 207.43 and height 451.31.
 At frame 548, person 39 is located at coordinates [1230.81, 497.83] with a bounding box of width 198.70 and height 515.31.
 At frame 548, person 7 is located at coordinates [297.09, 622.66] with a bounding box of width 25.43 and height 69.60.
 At frame 548, person 38 is located at coordinates [1023.36, 597.07] with a bounding box of width 33.91 and height 84.70.
 At frame 548, person 50 is located at coordinates [1040.45, 596.29] with a bounding box of width 37.38 and height 85.38.
 At frame 548, person 51 is located at coordinates [1173.05, 527.26] with a bounding box of width 183.89 and height 465.64.
 At frame 549, person 41 is located at coordinates [-110.93, 559.93] with a bounding box of width 210.06 and height 451.87.
 At frame 549, person 39 is located at coordinates [1247.12, 499.52] with a bounding box of width 194.38 and height 508.36.
 At frame 549, person 7 is located at coordinates [297.85, 623.28] with a bounding box of width 24.06 and height 65.56.
 At frame 549, person 38 is located at coordinates [1025.59, 597.51] with a bounding box of width 32.66 and height 81.57.
 At frame 549, person 50 is located at coordinates [1041.43, 595.74] with a bounding box of width 37.06 and height 85.37.
 At frame 549, person 51 is located at coordinates [1181.98, 528.11] with a bounding box of width 182.94 and height 463.45.
 At frame 550, person 41 is located at coordinates [-134.21, 529.58] with a bounding box of width 219.55 and height 471.36.
 At frame 550, person 39 is located at coordinates [1259.68, 502.83] with a bounding box of width 190.62 and height 501.30.
 At frame 550, person 7 is located at coordinates [296.42, 622.88] with a bounding box of width 26.69 and height 73.26.
 At frame 550, person 38 is located at coordinates [1026.33, 595.59] with a bounding box of width 33.41 and height 83.96.
 At frame 550, person 50 is located at coordinates [1042.88, 594.66] with a bounding box of width 36.97 and height 85.95.
 At frame 550, person 51 is located at coordinates [1192.75, 530.21] with a bounding box of width 179.94 and height 456.00.
 At frame 551, person 39 is located at coordinates [1270.09, 502.29] with a bounding box of width 192.10 and height 504.02.
 At frame 551, person 7 is located at coordinates [295.59, 622.75] with a bounding box of width 28.25 and height 78.15.
 At frame 551, person 38 is located at coordinates [1027.90, 596.06] with a bounding box of width 33.34 and height 83.66.
 At frame 551, person 50 is located at coordinates [1045.31, 594.55] with a bounding box of width 36.60 and height 86.16.
 At frame 551, person 51 is located at coordinates [1201.62, 528.58] with a bounding box of width 177.80 and height 449.60.
 At frame 552, person 39 is located at coordinates [1281.76, 500.31] with a bounding box of width 186.73 and height 489.80.
 At frame 552, person 7 is located at coordinates [295.53, 622.98] with a bounding box of width 28.35 and height 78.95.
 At frame 552, person 38 is located at coordinates [1029.10, 595.96] with a bounding box of width 34.31 and height 85.89.
 At frame 552, person 50 is located at coordinates [1047.28, 593.93] with a bounding box of width 36.58 and height 86.82.
 At frame 552, person 51 is located at coordinates [1210.15, 524.67] with a bounding box of width 177.61 and height 448.77.
 At frame 553, person 39 is located at coordinates [1292.13, 499.25] with a bounding box of width 187.01 and height 491.90.
 At frame 553, person 7 is located at coordinates [296.10, 623.06] with a bounding box of width 27.49 and height 76.93.
 At frame 553, person 38 is located at coordinates [1029.18, 596.21] with a bounding box of width 34.15 and height 85.56.
 At frame 553, person 50 is located at coordinates [1049.91, 594.58] with a bounding box of width 36.20 and height 86.47.
 At frame 553, person 51 is located at coordinates [1218.84, 521.44] with a bounding box of width 178.82 and height 448.50.
 At frame 554, person 39 is located at coordinates [1299.94, 494.73] with a bounding box of width 187.76 and height 498.06.
 At frame 554, person 7 is located at coordinates [296.26, 623.09] with a bounding box of width 27.89 and height 78.46.
 At frame 554, person 38 is located at coordinates [1029.82, 596.02] with a bounding box of width 33.90 and height 85.43.
 At frame 554, person 50 is located at coordinates [1052.19, 594.84] with a bounding box of width 35.71 and height 85.74.
 

=====================================================

At frame 554, person 51 is located at coordinates [1231.29, 522.63] with a bounding box of width 176.72 and height 441.93.
 At frame 555, person 39 is located at coordinates [1316.46, 490.41] with a bounding box of width 179.96 and height 479.61.
 At frame 555, person 7 is located at coordinates [296.68, 622.81] with a bounding box of width 26.72 and height 75.54.
 At frame 555, person 38 is located at coordinates [1030.84, 594.49] with a bounding box of width 34.46 and height 87.13.
 At frame 555, person 50 is located at coordinates [1053.14, 594.07] with a bounding box of width 36.39 and height 87.22.
 At frame 555, person 51 is located at coordinates [1244.95, 523.40] with a bounding box of width 172.57 and height 432.07.
 At frame 556, person 39 is located at coordinates [1306.44, 486.99] with a bounding box of width 183.28 and height 479.78.
 At frame 556, person 7 is located at coordinates [296.78, 622.69] with a bounding box of width 26.41 and height 74.96.
 At frame 556, person 38 is located at coordinates [1032.66, 595.08] with a bounding box of width 34.05 and height 86.60.
 At frame 556, person 50 is located at coordinates [1054.68, 594.07] with a bounding box of width 36.51 and height 87.77.
 At frame 556, person 51 is located at coordinates [1259.16, 515.94] with a bounding box of width 175.82 and height 439.85.
 At frame 557, person 39 is located at coordinates [1316.44, 484.89] with a bounding box of width 183.71 and height 476.68.
 At frame 557, person 7 is located at coordinates [296.35, 622.35] with a bounding box of width 26.64 and height 75.93.
 At frame 557, person 38 is located at coordinates [1035.10, 595.61] with a bounding box of width 32.62 and height 83.45.
 At frame 557, person 50 is located at coordinates [1056.79, 593.79] with a bounding box of width 35.70 and height 86.22.
 At frame 557, person 51 is located at coordinates [1273.93, 514.41] with a bounding box of width 172.59 and height 433.33.
 At frame 558, person 39 is located at coordinates [1325.54, 482.39] with a bounding box of width 185.39 and height 478.59.
 At frame 558, person 7 is located at coordinates [296.09, 622.22] with a bounding box of width 26.62 and height 76.28.
 At frame 558, person 38 is located at coordinates [1037.80, 596.11] with a bounding box of width 31.98 and height 82.24.
 At frame 558, person 50 is located at coordinates [1059.17, 595.16] with a bounding box of width 34.47 and height 83.26.
 At frame 558, person 51 is located at coordinates [1292.99, 510.33] with a bounding box of width 170.75 and height 433.30.
 At frame 559, person 39 is located at coordinates [1336.24, 477.38] with a bounding box of width 189.56 and height 485.88.
 At frame 559, person 7 is located at coordinates [295.81, 622.18] with a bounding box of width 26.41 and height 75.83.
 At frame 559, person 38 is located at coordinates [1039.67, 595.12] with a bounding box of width 32.26 and height 83.58.
 At frame 559, person 50 is located at coordinates [1060.56, 594.79] with a bounding box of width 34.04 and height 82.74.
 At frame 559, person 51 is located at coordinates [1304.08, 506.49] with a bounding box of width 173.03 and height 443.41.
 At frame 560, person 39 is located at coordinates [1351.40, 476.73] with a bounding box of width 190.40 and height 489.84.
 At frame 560, person 7 is located at coordinates [294.70, 622.16] with a bounding box of width 28.04 and height 80.93.
 At frame 560, person 38 is located at coordinates [1041.64, 594.75] with a bounding box of width 30.87 and height 79.98.
 At frame 560, person 50 is located at coordinates [1062.17, 594.96] with a bounding box of width 32.77 and height 80.19.
 At frame 560, person 51 is located at coordinates [1310.15, 506.29] with a bounding box of width 170.47 and height 441.37.
 At frame 561, person 39 is located at coordinates [1365.36, 474.21] with a bounding box of width 191.10 and height 492.56.
 At frame 561, person 7 is located at coordinates [294.46, 622.15] with a bounding box of width 28.60 and height 82.81.
 At frame 561, person 38 is located at coordinates [1043.68, 594.61] with a bounding box of width 28.78 and height 74.41.
 At frame 561, person 50 is located at coordinates [1064.15, 594.42] with a bounding box of width 31.76 and height 78.05.
 At frame 561, person 51 is located at coordinates [1316.75, 503.35] with a bounding box of width 168.11 and height 441.20.
 At frame 562, person 39 is located at coordinates [1368.44, 473.91] with a bounding box of width 192.62 and height 491.85.
 At frame 562, person 7 is located at coordinates [294.17, 622.15] with a bounding box of width 28.93 and height 84.10.
 At frame 562, person 38 is located at coordinates [1046.78, 596.10] with a bounding box of width 28.02 and height 71.77.
 At frame 562, person 50 is located at coordinates [1066.43, 594.23] with a bounding box of width 31.75 and height 78.48.
 At frame 562, person 51 is located at coordinates [1324.36, 507.01] with a bounding box of width 166.72 and height 442.33.
 At frame 563, person 39 is located at coordinates [1382.83, 475.93] with a bounding box of width 191.70 and height 484.26.
 At frame 563, person 7 is located at coordinates [294.23, 621.57] with a bounding box of width 28.44 and height 82.84.
 At frame 563, person 38 is located at coordinates [1047.56, 594.20] with a bounding box of width 31.92 and height 81.80.
 At frame 563, person 50 is located at coordinates [1067.45, 593.86] with a bounding box of width 33.64 and height 83.40.
 At frame 563, person 51 is located at coordinates [1332.79, 509.33] with a bounding box of width 164.86 and height 440.13.
 At frame 564, person 39 is located at coordinates [1405.75, 478.53] with a bounding box of width 192.11 and height 474.91.
 At frame 564, person 7 is located at coordinates [294.53, 621.06] with a bounding box of width 28.00 and height 81.73.
 At frame 564, person 38 is located at coordinates [1049.30, 592.98] with a bounding box of width 33.78 and height 86.36.
 At frame 564, person 50 is located at coordinates [1068.12, 593.44] with a bounding box of width 34.85 and height 86.37.
 

=====================================================

At frame 564, person 51 is located at coordinates [1340.39, 511.73] with a bounding box of width 165.12 and height 441.38.
 At frame 565, person 39 is located at coordinates [1422.15, 478.96] with a bounding box of width 193.50 and height 470.27.
 At frame 565, person 7 is located at coordinates [294.51, 620.57] with a bounding box of width 27.23 and height 79.53.
 At frame 565, person 51 is located at coordinates [1348.46, 514.12] with a bounding box of width 164.64 and height 435.70.
 At frame 566, person 39 is located at coordinates [1428.79, 477.97] with a bounding box of width 196.72 and height 470.40.
 At frame 566, person 7 is located at coordinates [293.74, 620.39] with a bounding box of width 27.88 and height 81.63.
 At frame 566, person 51 is located at coordinates [1355.50, 512.09] with a bounding box of width 167.49 and height 437.70.
 At frame 567, person 39 is located at coordinates [1442.59, 479.40] with a bounding box of width 197.95 and height 470.53.
 At frame 567, person 7 is located at coordinates [293.82, 620.33] with a bounding box of width 27.69 and height 81.24.
 At frame 567, person 51 is located at coordinates [1359.53, 511.64] with a bounding box of width 169.79 and height 438.77.
 At frame 567, person 38 is located at coordinates [1054.21, 592.46] with a bounding box of width 31.10 and height 79.62.
 At frame 567, person 50 is located at coordinates [1074.80, 592.18] with a bounding box of width 33.12 and height 81.78.
 At frame 568, person 39 is located at coordinates [1455.47, 478.78] with a bounding box of width 198.57 and height 473.01.
 At frame 568, person 7 is located at coordinates [292.26, 619.73] with a bounding box of width 29.34 and height 86.34.
 At frame 568, person 51 is located at coordinates [1364.55, 511.48] with a bounding box of width 171.19 and height 443.31.
 At frame 568, person 38 is located at coordinates [1055.39, 592.11] with a bounding box of width 29.15 and height 74.64.
 At frame 568, person 50 is located at coordinates [1077.31, 592.31] with a bounding box of width 31.88 and height 79.11.
 At frame 569, person 39 is located at coordinates [1463.18, 476.51] with a bounding box of width 200.35 and height 476.06.
 At frame 569, person 7 is located at coordinates [291.39, 619.79] with a bounding box of width 29.69 and height 87.66.
 At frame 569, person 51 is located at coordinates [1369.45, 510.26] with a bounding box of width 172.10 and height 442.69.
 At frame 569, person 38 is located at coordinates [1056.47, 591.39] with a bounding box of width 29.53 and height 76.09.
 At frame 569, person 50 is located at coordinates [1078.56, 591.45] with a bounding box of width 31.80 and height 79.44.
 At frame 570, person 39 is located at coordinates [1468.22, 473.62] with a bounding box of width 200.53 and height 476.96.
 At frame 570, person 7 is located at coordinates [291.01, 619.54] with a bounding box of width 29.35 and height 86.99.
 At frame 570, person 51 is located at coordinates [1376.20, 511.28] with a bounding box of width 171.38 and height 440.98.
 At frame 570, person 38 is located at coordinates [1059.05, 591.73] with a bounding box of width 29.96 and height 77.78.
 At frame 570, person 50 is located at coordinates [1080.49, 591.44] with a bounding box of width 33.46 and height 84.31.
 At frame 571, person 39 is located at coordinates [1470.06, 470.51] with a bounding box of width 200.99 and height 478.21.
 At frame 571, person 7 is located at coordinates [290.43, 619.45] with a bounding box of width 29.52 and height 87.85.
 At frame 571, person 51 is located at coordinates [1385.01, 509.92] with a bounding box of width 169.71 and height 439.75.
 At frame 571, person 38 is located at coordinates [1060.05, 591.86] with a bounding box of width 32.29 and height 84.32.
 At frame 571, person 50 is located at coordinates [1081.93, 590.29] with a bounding box of width 34.85 and height 87.83.
 At frame 572, person 39 is located at coordinates [1482.21, 467.90] with a bounding box of width 200.86 and height 480.76.
 At frame 572, person 7 is located at coordinates [290.03, 619.42] with a bounding box of width 29.68 and height 88.74.
 At frame 572, person 51 is located at coordinates [1396.95, 507.95] with a bounding box of width 168.85 and height 442.52.
 At frame 572, person 38 is located at coordinates [1061.11, 592.20] with a bounding box of width 32.86 and height 85.61.
 At frame 572, person 50 is located at coordinates [1082.91, 589.27] with a bounding box of width 35.58 and height 89.77.
 At frame 573, person 39 is located at coordinates [1492.69, 462.28] with a bounding box of width 202.32 and height 488.17.
 At frame 573, person 7 is located at coordinates [289.53, 618.83] with a bounding box of width 29.87 and height 89.63.
 At frame 573, person 51 is located at coordinates [1410.25, 505.76] with a bounding box of width 165.57 and height 439.76.
 At frame 573, person 38 is located at coordinates [1062.50, 592.04] with a bounding box of width 33.30 and height 86.11.
 At frame 573, person 50 is located at coordinates [1084.21, 589.17] with a bounding box of width 36.19 and height 90.51.
 At frame 574, person 39 is located at coordinates [1502.72, 459.91] with a bounding box of width 202.85 and height 492.42.
 At frame 574, person 7 is located at coordinates [289.43, 618.90] with a bounding box of width 29.50 and height 88.78.
 At frame 574, person 51 is located at coordinates [1424.38, 504.66] with a bounding box of width 163.12 and height 439.60.
 At frame 574, person 38 is located at coordinates [1064.08, 591.98] with a bounding box of width 33.57 and height 85.70.
 At frame 574, person 50 is located at coordinates [1088.93, 590.59] with a bounding box of width 35.96 and height 87.88.
 At frame 575, person 39 is located at coordinates [1519.80, 460.54] with a bounding box of width 199.05 and height 490.81.
 At frame 575, person 7 is located at coordinates [289.28, 619.23] with a bounding box of width 29.30 and height 88.43.
 At frame 575, person 51 is located at coordinates [1438.01, 505.15] with a bounding box of width 159.00 and height 434.55.
 

=====================================================

At frame 575, person 38 is located at coordinates [1064.73, 591.38] with a bounding box of width 34.62 and height 86.70.
 At frame 575, person 50 is located at coordinates [1093.03, 592.34] with a bounding box of width 35.86 and height 85.65.
 At frame 576, person 39 is located at coordinates [1537.24, 459.09] with a bounding box of width 194.83 and height 488.39.
 At frame 576, person 7 is located at coordinates [288.93, 619.36] with a bounding box of width 29.26 and height 88.27.
 At frame 576, person 51 is located at coordinates [1448.61, 505.08] with a bounding box of width 158.74 and height 438.85.
 At frame 576, person 38 is located at coordinates [1065.32, 591.44] with a bounding box of width 35.39 and height 87.64.
 At frame 576, person 50 is located at coordinates [1094.57, 591.81] with a bounding box of width 36.81 and height 85.99.
 At frame 577, person 39 is located at coordinates [1553.97, 462.13] with a bounding box of width 188.51 and height 482.16.
 At frame 577, person 7 is located at coordinates [288.89, 619.12] with a bounding box of width 29.38 and height 88.78.
 At frame 577, person 51 is located at coordinates [1457.66, 505.65] with a bounding box of width 158.39 and height 442.82.
 At frame 577, person 38 is located at coordinates [1067.12, 590.60] with a bounding box of width 35.90 and height 88.57.
 At frame 577, person 50 is located at coordinates [1096.03, 591.61] with a bounding box of width 37.60 and height 86.12.
 At frame 578, person 39 is located at coordinates [1568.20, 462.16] with a bounding box of width 185.86 and height 483.92.
 At frame 578, person 7 is located at coordinates [288.13, 619.04] with a bounding box of width 29.47 and height 88.95.
 At frame 578, person 51 is located at coordinates [1468.05, 505.31] with a bounding box of width 157.66 and height 444.91.
 At frame 578, person 38 is located at coordinates [1069.54, 589.70] with a bounding box of width 35.99 and height 88.91.
 At frame 578, person 50 is located at coordinates [1096.98, 591.25] with a bounding box of width 38.10 and height 86.16.
 At frame 579, person 39 is located at coordinates [1579.50, 462.21] with a bounding box of width 182.66 and height 482.24.
 At frame 579, person 7 is located at coordinates [287.28, 619.59] with a bounding box of width 29.76 and height 89.59.
 At frame 579, person 51 is located at coordinates [1479.81, 504.02] with a bounding box of width 156.24 and height 444.52.
 At frame 579, person 38 is located at coordinates [1073.52, 589.06] with a bounding box of width 35.62 and height 88.44.
 At frame 579, person 50 is located at coordinates [1098.19, 590.82] with a bounding box of width 38.77 and height 86.76.
 At frame 580, person 39 is located at coordinates [1590.40, 463.15] with a bounding box of width 180.18 and height 481.31.
 At frame 580, person 7 is located at coordinates [287.22, 620.39] with a bounding box of width 29.96 and height 89.81.
 At frame 580, person 51 is located at coordinates [1491.41, 507.95] with a bounding box of width 154.72 and height 441.13.
 At frame 580, person 38 is located at coordinates [1075.61, 589.71] with a bounding box of width 35.38 and height 88.24.
 At frame 580, person 50 is located at coordinates [1098.56, 590.95] with a bounding box of width 39.06 and height 86.99.
 At frame 580, person 52 is located at coordinates [104.92, 625.97] with a bounding box of width 30.50 and height 86.51.
 At frame 581, person 39 is located at coordinates [1601.92, 463.24] with a bounding box of width 178.81 and height 483.61.
