At frame 0, person 1 is located at coordinates [887.57, 345.79] with a bounding box of width 37.89 and height 95.33.
 At frame 1081, person 25 is located at coordinates [380.51, 331.03] with a bounding box of width 43.24 and height 98.32.
 At frame 1082, person 25 is located at coordinates [379.64, 330.31] with a bounding box of width 44.52 and height 101.18.
 At frame 1082, person 68 is located at coordinates [374.44, 334.58] with a bounding box of width 22.74 and height 58.56.
 At frame 1083, person 25 is located at coordinates [382.47, 330.04] with a bounding box of width 42.18 and height 96.39.
 At frame 1083, person 68 is located at coordinates [373.90, 334.67] with a bounding box of width 22.43 and height 57.96.
 At frame 1084, person 25 is located at coordinates [384.68, 330.32] with a bounding box of width 40.16 and height 92.16.
 At frame 1084, person 68 is located at coordinates [373.48, 334.32] with a bounding box of width 22.41 and height 58.89.
 At frame 1085, person 25 is located at coordinates [383.95, 330.82] with a bounding box of width 42.43 and height 97.51.
 At frame 1085, person 68 is located at coordinates [371.74, 334.19] with a bounding box of width 23.68 and height 61.93.
 At frame 1086, person 68 is located at coordinates [369.19, 334.72] with a bounding box of width 23.79 and height 61.94.
 At frame 1087, person 68 is located at coordinates [368.10, 334.55] with a bounding box of width 24.06 and height 63.07.
 At frame 1088, person 68 is located at coordinates [366.72, 335.26] with a bounding box of width 23.84 and height 62.71.
 At frame 1089, person 68 is located at coordinates [363.61, 334.96] with a bounding box of width 23.95 and height 62.15.
 At frame 1090, person 68 is located at coordinates [362.33, 335.43] with a bounding box of width 23.87 and height 61.53.
 At frame 1091, person 68 is located at coordinates [358.25, 334.64] with a bounding box of width 24.49 and height 61.67.
 At frame 1092, person 68 is located at coordinates [356.22, 333.56] with a bounding box of width 24.23 and height 59.76.
 At frame 1093, person 68 is located at coordinates [355.29, 332.56] with a bounding box of width 25.78 and height 61.79.
 At frame 1094, person 68 is located at coordinates [358.72, 331.04] with a bounding box of width 25.05 and height 59.04.
 At frame 1095, person 68 is located at coordinates [357.75, 329.47] with a bounding box of width 26.39 and height 61.52.
 At frame 1096, person 68 is located at coordinates [358.93, 328.91] with a bounding box of width 26.93 and height 62.41.
 At frame 1097, person 68 is located at coordinates [358.90, 328.14] with a bounding box of width 27.41 and height 63.14.
 At frame 1098, person 68 is located at coordinates [358.86, 328.06] with a bounding box of width 28.07 and height 64.95.
 At frame 1098, person 72 is located at coordinates [747.50, 339.28] with a bounding box of width 13.44 and height 33.04.
 At frame 1099, person 68 is located at coordinates [357.45, 327.66] with a bounding box of width 28.45 and height 66.02.
 At frame 1099, person 72 is located at coordinates [747.68, 339.51] with a bounding box of width 13.28 and height 32.67.
 At frame 1100, person 68 is located at coordinates [356.27, 326.95] with a bounding box of width 28.74 and height 66.79.
 At frame 1100, person 72 is located at coordinates [748.87, 340.52] with a bounding box of width 12.83 and height 31.62.
 At frame 1101, person 68 is located at coordinates [355.08, 327.08] with a bounding box of width 28.83 and height 67.07.
 At frame 1101, person 72 is located at coordinates [749.03, 340.13] with a bounding box of width 13.07 and height 32.22.
 At frame 1102, person 68 is located at coordinates [354.14, 326.95] with a bounding box of width 29.09 and height 67.54.
 At frame 1102, person 72 is located at coordinates [750.09, 339.99] with a bounding box of width 12.81 and height 31.57.
 At frame 1103, person 68 is located at coordinates [353.16, 327.70] with a bounding box of width 29.32 and height 67.71.
 At frame 1103, person 72 is located at coordinates [751.12, 341.00] with a bounding box of width 12.20 and height 30.08.
 At frame 1103, person 73 is located at coordinates [1138.07, 327.08] with a bounding box of width 50.83 and height 131.92.
 At frame 1104, person 68 is located at coordinates [352.15, 328.19] with a bounding box of width 29.18 and height 67.36.
 At frame 1104, person 72 is located at coordinates [753.30, 341.97] with a bounding box of width 11.68 and height 28.74.
 At frame 1104, person 73 is located at coordinates [1143.29, 327.12] with a bounding box of width 49.46 and height 128.39.
 At frame 1104, person 25 is located at coordinates [400.96, 322.18] with a bounding box of width 40.61 and height 93.58.
 At frame 1105, person 68 is located at coordinates [351.21, 327.61] with a bounding box of width 29.89 and height 69.15.
 At frame 1105, person 72 is located at coordinates [754.49, 342.92] with a bounding box of width 11.37 and height 27.89.
 At frame 1105, person 73 is located at coordinates [1150.46, 327.84] with a bounding box of width 48.43 and height 125.79.
 At frame 1105, person 25 is located at coordinates [401.15, 322.41] with a bounding box of width 40.76 and height 93.93.
 At frame 1106, person 68 is located at coordinates [349.47, 327.40] with a bounding box of width 30.66 and height 70.97.
 At frame 1106, person 72 is located at coordinates [755.26, 343.01] with a bounding box of width 11.29 and height 27.63.
 At frame 1106, person 25 is located at coordinates [400.75, 321.88] with a bounding box of width 41.74 and height 96.01.
 At frame 1107, person 68 is located at coordinates [348.42, 328.10] with a bounding box of width 30.60 and height 70.88.
 At frame 1107, person 72 is located at coordinates [755.47, 342.41] with a bounding box of width 12.14 and height 29.61.
 At frame 1107, person 25 is located at coordinates [400.80, 319.93] with a bounding box of width 42.84 and height 99.13.
 

=====================================================

At frame 1108, person 68 is located at coordinates [346.92, 327.99] with a bounding box of width 30.89 and height 71.59.
 At frame 1108, person 72 is located at coordinates [755.92, 342.39] with a bounding box of width 12.46 and height 30.32.
 At frame 1108, person 25 is located at coordinates [400.30, 316.69] with a bounding box of width 44.65 and height 104.19.
 At frame 1108, person 74 is located at coordinates [299.49, 333.30] with a bounding box of width 16.58 and height 31.97.
 At frame 1109, person 68 is located at coordinates [344.60, 328.15] with a bounding box of width 31.47 and height 72.23.
 At frame 1109, person 72 is located at coordinates [756.55, 342.76] with a bounding box of width 12.36 and height 30.20.
 At frame 1109, person 25 is located at coordinates [404.03, 321.22] with a bounding box of width 42.06 and height 98.44.
 At frame 1109, person 74 is located at coordinates [298.48, 333.57] with a bounding box of width 17.06 and height 32.89.
 At frame 1110, person 68 is located at coordinates [343.34, 328.61] with a bounding box of width 31.33 and height 71.68.
 At frame 1110, person 72 is located at coordinates [757.55, 343.29] with a bounding box of width 12.31 and height 30.17.
 At frame 1110, person 25 is located at coordinates [405.63, 323.10] with a bounding box of width 41.49 and height 97.64.
 At frame 1110, person 74 is located at coordinates [297.30, 333.44] with a bounding box of width 17.44 and height 33.65.
 At frame 1111, person 68 is located at coordinates [342.88, 328.20] with a bounding box of width 31.69 and height 72.61.
 At frame 1111, person 72 is located at coordinates [758.97, 343.08] with a bounding box of width 12.50 and height 30.55.
 At frame 1111, person 25 is located at coordinates [406.65, 325.17] with a bounding box of width 40.76 and height 96.56.
 At frame 1111, person 74 is located at coordinates [296.83, 333.82] with a bounding box of width 17.76 and height 34.31.
 At frame 1112, person 68 is located at coordinates [341.82, 328.24] with a bounding box of width 31.74 and height 72.94.
 At frame 1112, person 72 is located at coordinates [759.71, 342.60] with a bounding box of width 12.88 and height 31.48.
 At frame 1112, person 25 is located at coordinates [407.92, 325.75] with a bounding box of width 40.22 and height 96.15.
 At frame 1112, person 74 is located at coordinates [296.00, 334.37] with a bounding box of width 17.60 and height 34.08.
 At frame 1113, person 68 is located at coordinates [340.82, 327.88] with a bounding box of width 31.85 and height 73.44.
 At frame 1113, person 72 is located at coordinates [760.42, 342.61] with a bounding box of width 12.88 and height 31.44.
 At frame 1113, person 25 is located at coordinates [408.98, 326.16] with a bounding box of width 39.57 and height 95.20.
 At frame 1113, person 74 is located at coordinates [295.12, 334.76] with a bounding box of width 17.53 and height 33.97.
 At frame 1114, person 68 is located at coordinates [339.61, 327.93] with a bounding box of width 32.45 and height 75.16.
 At frame 1114, person 72 is located at coordinates [761.57, 342.41] with a bounding box of width 12.61 and height 30.64.
 At frame 1114, person 25 is located at coordinates [410.56, 326.70] with a bounding box of width 38.85 and height 93.67.
 At frame 1114, person 74 is located at coordinates [294.26, 334.49] with a bounding box of width 17.84 and height 34.73.
 At frame 1115, person 68 is located at coordinates [338.49, 328.92] with a bounding box of width 32.52 and height 75.41.
 At frame 1115, person 72 is located at coordinates [762.09, 341.93] with a bounding box of width 13.06 and height 31.52.
 At frame 1115, person 25 is located at coordinates [411.48, 327.88] with a bounding box of width 37.85 and height 91.12.
 At frame 1115, person 74 is located at coordinates [294.03, 334.98] with a bounding box of width 17.23 and height 33.79.
 At frame 1116, person 68 is located at coordinates [337.46, 329.31] with a bounding box of width 32.65 and height 75.87.
 At frame 1116, person 72 is located at coordinates [763.26, 341.37] with a bounding box of width 13.56 and height 32.62.
 At frame 1116, person 25 is located at coordinates [412.12, 328.70] with a bounding box of width 38.40 and height 92.18.
 At frame 1116, person 74 is located at coordinates [293.40, 335.15] with a bounding box of width 16.96 and height 33.41.
 At frame 1117, person 68 is located at coordinates [336.18, 329.65] with a bounding box of width 32.99 and height 76.80.
 At frame 1117, person 72 is located at coordinates [765.08, 341.34] with a bounding box of width 13.25 and height 31.88.
 At frame 1117, person 25 is located at coordinates [412.76, 327.22] with a bounding box of width 40.09 and height 96.11.
 At frame 1117, person 74 is located at coordinates [292.02, 335.01] with a bounding box of width 17.21 and height 34.07.
 At frame 1118, person 68 is located at coordinates [334.51, 329.39] with a bounding box of width 33.63 and height 78.29.
 At frame 1118, person 72 is located at coordinates [765.87, 341.73] with a bounding box of width 13.66 and height 32.75.
 At frame 1118, person 25 is located at coordinates [412.91, 328.01] with a bounding box of width 40.86 and height 97.59.
 At frame 1118, person 74 is located at coordinates [290.69, 334.75] with a bounding box of width 17.82 and height 35.49.
 At frame 1119, person 68 is located at coordinates [332.82, 330.06] with a bounding box of width 34.11 and height 79.22.
 At frame 1119, person 25 is located at coordinates [413.64, 327.73] with a bounding box of width 41.68 and height 99.70.
 At frame 1119, person 74 is located at coordinates [289.88, 334.46] with a bounding box of width 18.21 and height 36.41.
 At frame 1120, person 68 is located at coordinates [332.39, 331.28] with a bounding box of width 33.93 and height 78.79.
 At frame 1120, person 25 is located at coordinates [414.11, 327.23] with a bounding box of width 41.93 and height 100.11.
 At frame 1120, person 74 is located at coordinates [289.40, 335.11] with a bounding box of width 18.09 and height 36.36.
 

=====================================================

At frame 1121, person 68 is located at coordinates [332.20, 332.14] with a bounding box of width 33.60 and height 78.20.
 At frame 1121, person 25 is located at coordinates [415.83, 327.41] with a bounding box of width 41.19 and height 98.31.
 At frame 1121, person 74 is located at coordinates [288.87, 335.36] with a bounding box of width 18.14 and height 36.71.
 At frame 1122, person 68 is located at coordinates [330.94, 332.84] with a bounding box of width 33.99 and height 79.51.
 At frame 1122, person 25 is located at coordinates [416.44, 328.46] with a bounding box of width 41.34 and height 97.99.
 At frame 1122, person 74 is located at coordinates [288.34, 336.81] with a bounding box of width 17.50 and height 35.67.
 At frame 1123, person 68 is located at coordinates [329.63, 333.49] with a bounding box of width 34.30 and height 80.38.
 At frame 1123, person 25 is located at coordinates [416.78, 329.82] with a bounding box of width 40.70 and height 95.51.
 At frame 1123, person 74 is located at coordinates [287.73, 338.35] with a bounding box of width 16.46 and height 33.67.
 At frame 1123, person 72 is located at coordinates [770.16, 344.92] with a bounding box of width 13.52 and height 32.60.
 At frame 1124, person 68 is located at coordinates [328.54, 333.91] with a bounding box of width 34.51 and height 81.07.
 At frame 1124, person 25 is located at coordinates [417.75, 332.30] with a bounding box of width 39.49 and height 91.01.
 At frame 1124, person 74 is located at coordinates [286.96, 339.31] with a bounding box of width 16.02 and height 32.91.
 At frame 1124, person 72 is located at coordinates [770.56, 345.83] with a bounding box of width 14.01 and height 33.79.
 At frame 1125, person 68 is located at coordinates [327.27, 333.48] with a bounding box of width 35.22 and height 82.87.
 At frame 1125, person 25 is located at coordinates [418.25, 334.41] with a bounding box of width 39.48 and height 89.73.
 At frame 1125, person 74 is located at coordinates [286.23, 340.24] with a bounding box of width 15.62 and height 32.24.
 At frame 1125, person 72 is located at coordinates [770.84, 346.33] with a bounding box of width 13.91 and height 33.41.
 At frame 1126, person 68 is located at coordinates [325.89, 333.89] with a bounding box of width 35.79 and height 84.30.
 At frame 1126, person 25 is located at coordinates [418.96, 335.15] with a bounding box of width 38.77 and height 86.91.
 At frame 1126, person 74 is located at coordinates [285.45, 340.97] with a bounding box of width 15.58 and height 32.00.
 At frame 1126, person 72 is located at coordinates [772.46, 346.89] with a bounding box of width 13.89 and height 33.26.
 At frame 1127, person 68 is located at coordinates [325.20, 334.42] with a bounding box of width 35.63 and height 84.05.
 At frame 1127, person 25 is located at coordinates [419.54, 336.39] with a bounding box of width 38.60 and height 85.09.
 At frame 1127, person 74 is located at coordinates [284.95, 341.81] with a bounding box of width 15.44 and height 31.52.
 At frame 1127, person 72 is located at coordinates [774.20, 347.09] with a bounding box of width 13.90 and height 33.20.
 At frame 1128, person 68 is located at coordinates [323.24, 334.22] with a bounding box of width 35.93 and height 84.70.
 At frame 1128, person 25 is located at coordinates [419.62, 338.41] with a bounding box of width 39.95 and height 86.47.
 At frame 1128, person 74 is located at coordinates [283.53, 342.09] with a bounding box of width 16.16 and height 32.54.
 At frame 1128, person 72 is located at coordinates [775.33, 347.54] with a bounding box of width 13.67 and height 32.79.
 At frame 1129, person 68 is located at coordinates [321.87, 334.91] with a bounding box of width 35.82 and height 84.15.
 At frame 1129, person 25 is located at coordinates [420.45, 337.34] with a bounding box of width 39.98 and height 86.21.
 At frame 1129, person 74 is located at coordinates [282.12, 342.57] with a bounding box of width 16.46 and height 32.92.
 At frame 1129, person 72 is located at coordinates [775.53, 348.09] with a bounding box of width 13.96 and height 33.81.
 At frame 1130, person 68 is located at coordinates [319.42, 335.16] with a bounding box of width 36.20 and height 85.08.
 At frame 1130, person 25 is located at coordinates [421.53, 335.91] with a bounding box of width 39.98 and height 85.75.
 At frame 1130, person 74 is located at coordinates [280.64, 343.32] with a bounding box of width 16.79 and height 33.46.
 At frame 1130, person 72 is located at coordinates [776.45, 349.83] with a bounding box of width 13.86 and height 33.80.
 At frame 1131, person 68 is located at coordinates [316.80, 335.44] with a bounding box of width 37.09 and height 87.35.
 At frame 1131, person 25 is located at coordinates [421.85, 337.52] with a bounding box of width 40.49 and height 86.00.
 At frame 1131, person 74 is located at coordinates [279.48, 344.17] with a bounding box of width 16.80 and height 33.66.
 At frame 1131, person 72 is located at coordinates [777.12, 350.87] with a bounding box of width 13.90 and height 33.79.
 At frame 1131, person 75 is located at coordinates [828.14, 345.08] with a bounding box of width 16.77 and height 43.70.
 At frame 1132, person 68 is located at coordinates [313.91, 335.92] with a bounding box of width 37.82 and height 88.96.
 At frame 1132, person 25 is located at coordinates [422.65, 338.11] with a bounding box of width 40.83 and height 86.51.
 At frame 1132, person 74 is located at coordinates [278.35, 344.86] with a bounding box of width 17.09 and height 34.52.
 At frame 1132, person 72 is located at coordinates [777.79, 351.44] with a bounding box of width 13.79 and height 33.40.
 At frame 1132, person 75 is located at coordinates [829.02, 345.85] with a bounding box of width 17.02 and height 44.24.
 At frame 1133, person 68 is located at coordinates [312.72, 337.06] with a bounding box of width 37.98 and height 89.17.
 At frame 1133, person 25 is located at coordinates [423.36, 339.09] with a bounding box of width 40.86 and height 86.32.
 

=====================================================

At frame 1133, person 74 is located at coordinates [277.30, 345.87] with a bounding box of width 16.97 and height 34.45.
 At frame 1133, person 72 is located at coordinates [779.10, 352.22] with a bounding box of width 13.92 and height 33.64.
 At frame 1133, person 75 is located at coordinates [830.39, 347.03] with a bounding box of width 16.77 and height 43.51.
 At frame 1134, person 68 is located at coordinates [310.88, 337.49] with a bounding box of width 38.20 and height 89.60.
 At frame 1134, person 25 is located at coordinates [424.65, 337.86] with a bounding box of width 40.34 and height 85.49.
 At frame 1134, person 74 is located at coordinates [276.57, 346.63] with a bounding box of width 16.86 and height 34.42.
 At frame 1134, person 72 is located at coordinates [779.94, 352.68] with a bounding box of width 13.98 and height 33.73.
 At frame 1134, person 75 is located at coordinates [832.05, 348.27] with a bounding box of width 15.97 and height 41.48.
 At frame 1135, person 68 is located at coordinates [307.30, 337.06] with a bounding box of width 39.48 and height 92.06.
 At frame 1135, person 25 is located at coordinates [425.29, 339.14] with a bounding box of width 38.59 and height 82.03.
 At frame 1135, person 74 is located at coordinates [276.04, 347.08] with a bounding box of width 16.23 and height 33.24.
 At frame 1135, person 72 is located at coordinates [780.68, 353.23] with a bounding box of width 13.88 and height 33.37.
 At frame 1135, person 75 is located at coordinates [832.98, 348.62] with a bounding box of width 15.71 and height 40.83.
 At frame 1136, person 68 is located at coordinates [304.77, 337.84] with a bounding box of width 39.71 and height 91.82.
 At frame 1136, person 25 is located at coordinates [425.34, 338.41] with a bounding box of width 38.64 and height 82.36.
 At frame 1136, person 74 is located at coordinates [275.16, 347.62] with a bounding box of width 16.26 and height 33.17.
 At frame 1136, person 72 is located at coordinates [781.22, 353.21] with a bounding box of width 14.03 and height 34.01.
 At frame 1136, person 75 is located at coordinates [833.56, 348.28] with a bounding box of width 15.84 and height 41.08.
 At frame 1137, person 68 is located at coordinates [302.01, 337.94] with a bounding box of width 40.39 and height 92.85.
 At frame 1137, person 25 is located at coordinates [426.21, 338.52] with a bounding box of width 38.50 and height 82.50.
 At frame 1137, person 74 is located at coordinates [273.60, 347.01] with a bounding box of width 16.64 and height 33.94.
 At frame 1137, person 72 is located at coordinates [781.50, 353.77] with a bounding box of width 13.88 and height 33.87.
 At frame 1137, person 75 is located at coordinates [834.71, 348.75] with a bounding box of width 15.55 and height 40.36.
 At frame 1138, person 68 is located at coordinates [299.38, 338.16] with a bounding box of width 40.44 and height 92.83.
 At frame 1138, person 25 is located at coordinates [425.48, 337.96] with a bounding box of width 38.93 and height 83.75.
 At frame 1138, person 74 is located at coordinates [271.29, 345.60] with a bounding box of width 17.38 and height 35.39.
 At frame 1138, person 72 is located at coordinates [781.91, 353.77] with a bounding box of width 13.91 and height 34.20.
 At frame 1138, person 75 is located at coordinates [836.01, 348.90] with a bounding box of width 15.24 and height 39.31.
 At frame 1139, person 68 is located at coordinates [295.95, 337.45] with a bounding box of width 40.77 and height 93.56.
 At frame 1139, person 25 is located at coordinates [425.63, 337.93] with a bounding box of width 38.59 and height 83.46.
 At frame 1139, person 74 is located at coordinates [269.59, 345.25] with a bounding box of width 17.63 and height 35.93.
 At frame 1139, person 72 is located at coordinates [782.59, 354.14] with a bounding box of width 13.60 and height 33.54.
 At frame 1139, person 75 is located at coordinates [836.84, 348.52] with a bounding box of width 15.12 and height 38.96.
 At frame 1140, person 68 is located at coordinates [292.90, 337.95] with a bounding box of width 41.14 and height 94.20.
 At frame 1140, person 25 is located at coordinates [423.57, 338.70] with a bounding box of width 39.92 and height 85.72.
 At frame 1140, person 74 is located at coordinates [268.13, 345.48] with a bounding box of width 17.68 and height 35.75.
 At frame 1140, person 72 is located at coordinates [783.62, 354.06] with a bounding box of width 13.46 and height 33.29.
 At frame 1140, person 75 is located at coordinates [837.72, 348.36] with a bounding box of width 15.47 and height 39.67.
 At frame 1141, person 68 is located at coordinates [291.10, 336.97] with a bounding box of width 41.34 and height 95.20.
 At frame 1141, person 25 is located at coordinates [423.62, 339.75] with a bounding box of width 39.52 and height 84.63.
 At frame 1141, person 74 is located at coordinates [266.68, 345.95] with a bounding box of width 18.60 and height 37.23.
 At frame 1141, person 72 is located at coordinates [783.85, 353.62] with a bounding box of width 13.66 and height 33.98.
 At frame 1141, person 75 is located at coordinates [837.33, 348.30] with a bounding box of width 16.15 and height 41.14.
 At frame 1142, person 68 is located at coordinates [287.42, 336.58] with a bounding box of width 42.12 and height 97.48.
 At frame 1142, person 25 is located at coordinates [424.11, 340.15] with a bounding box of width 39.21 and height 83.81.
 At frame 1142, person 74 is located at coordinates [265.31, 345.93] with a bounding box of width 19.50 and height 38.92.
 At frame 1142, person 72 is located at coordinates [784.39, 352.67] with a bounding box of width 14.33 and height 35.79.
 At frame 1142, person 75 is located at coordinates [837.34, 348.27] with a bounding box of width 16.83 and height 42.48.
 At frame 1143, person 68 is located at coordinates [282.82, 335.47] with a bounding box of width 42.80 and height 99.10.
 At frame 1143, person 25 is located at coordinates [424.17, 339.10] with a bounding box of width 39.70 and height 85.09.
 

=====================================================

At frame 1143, person 74 is located at coordinates [261.87, 345.54] with a bounding box of width 29.73 and height 60.10.
 At frame 1143, person 72 is located at coordinates [785.10, 352.88] with a bounding box of width 14.30 and height 35.71.
 At frame 1143, person 75 is located at coordinates [837.19, 348.45] with a bounding box of width 16.54 and height 41.43.
 At frame 1144, person 68 is located at coordinates [279.72, 334.66] with a bounding box of width 42.39 and height 98.54.
 At frame 1144, person 25 is located at coordinates [424.52, 338.12] with a bounding box of width 39.61 and height 85.57.
 At frame 1144, person 74 is located at coordinates [259.17, 345.09] with a bounding box of width 33.46 and height 68.64.
 At frame 1144, person 72 is located at coordinates [785.48, 352.56] with a bounding box of width 14.79 and height 36.83.
 At frame 1144, person 75 is located at coordinates [837.64, 348.51] with a bounding box of width 16.92 and height 42.21.
 At frame 1145, person 68 is located at coordinates [276.27, 334.15] with a bounding box of width 42.56 and height 99.44.
 At frame 1145, person 25 is located at coordinates [424.49, 337.74] with a bounding box of width 39.50 and height 86.15.
 At frame 1145, person 74 is located at coordinates [256.91, 344.68] with a bounding box of width 33.97 and height 70.51.
 At frame 1145, person 72 is located at coordinates [786.17, 352.82] with a bounding box of width 14.62 and height 36.47.
 At frame 1145, person 75 is located at coordinates [838.23, 348.52] with a bounding box of width 16.96 and height 42.11.
 At frame 1146, person 68 is located at coordinates [273.25, 332.60] with a bounding box of width 42.83 and height 100.53.
 At frame 1146, person 25 is located at coordinates [422.37, 338.56] with a bounding box of width 40.54 and height 88.31.
 At frame 1146, person 74 is located at coordinates [254.37, 343.94] with a bounding box of width 35.94 and height 75.18.
 At frame 1146, person 72 is located at coordinates [786.94, 353.31] with a bounding box of width 14.27 and height 35.55.
 At frame 1146, person 75 is located at coordinates [838.48, 348.72] with a bounding box of width 16.88 and height 41.68.
 At frame 1147, person 68 is located at coordinates [269.55, 331.63] with a bounding box of width 43.68 and height 102.85.
 At frame 1147, person 25 is located at coordinates [420.34, 338.49] with a bounding box of width 41.07 and height 89.13.
 At frame 1147, person 74 is located at coordinates [249.26, 343.28] with a bounding box of width 37.46 and height 79.19.
 At frame 1147, person 72 is located at coordinates [788.44, 352.90] with a bounding box of width 14.00 and height 34.79.
 At frame 1147, person 75 is located at coordinates [838.91, 348.79] with a bounding box of width 16.90 and height 41.51.
 At frame 1148, person 68 is located at coordinates [264.99, 331.27] with a bounding box of width 44.96 and height 106.40.
 At frame 1148, person 25 is located at coordinates [421.08, 339.81] with a bounding box of width 39.77 and height 85.55.
 At frame 1148, person 74 is located at coordinates [245.81, 342.46] with a bounding box of width 37.94 and height 81.50.
 At frame 1148, person 72 is located at coordinates [789.10, 352.34] with a bounding box of width 14.45 and height 35.68.
 At frame 1148, person 75 is located at coordinates [839.49, 349.20] with a bounding box of width 16.82 and height 41.06.
 At frame 1149, person 68 is located at coordinates [260.54, 330.96] with a bounding box of width 46.14 and height 109.26.
 At frame 1149, person 25 is located at coordinates [420.26, 339.92] with a bounding box of width 39.53 and height 84.54.
 At frame 1149, person 74 is located at coordinates [242.48, 343.23] with a bounding box of width 39.46 and height 85.30.
 At frame 1149, person 72 is located at coordinates [789.81, 352.52] with a bounding box of width 14.40 and height 35.62.
 At frame 1149, person 75 is located at coordinates [840.57, 349.74] with a bounding box of width 16.59 and height 40.50.
 At frame 1150, person 68 is located at coordinates [255.36, 331.23] with a bounding box of width 45.86 and height 108.80.
 At frame 1150, person 25 is located at coordinates [419.80, 339.76] with a bounding box of width 39.78 and height 84.57.
 At frame 1150, person 74 is located at coordinates [238.91, 341.88] with a bounding box of width 40.36 and height 87.86.
 At frame 1150, person 72 is located at coordinates [790.38, 352.79] with a bounding box of width 14.51 and height 35.98.
 At frame 1150, person 75 is located at coordinates [840.76, 349.74] with a bounding box of width 16.90 and height 41.08.
 At frame 1151, person 68 is located at coordinates [250.41, 331.93] with a bounding box of width 45.86 and height 108.94.
 At frame 1151, person 25 is located at coordinates [420.18, 339.10] with a bounding box of width 40.35 and height 86.16.
 At frame 1151, person 74 is located at coordinates [236.51, 340.78] with a bounding box of width 45.13 and height 98.46.
 At frame 1151, person 72 is located at coordinates [791.11, 353.47] with a bounding box of width 14.27 and height 35.34.
 At frame 1151, person 75 is located at coordinates [841.25, 349.93] with a bounding box of width 16.92 and height 40.91.
 At frame 1152, person 68 is located at coordinates [243.77, 332.60] with a bounding box of width 46.87 and height 110.50.
 At frame 1152, person 25 is located at coordinates [418.87, 339.05] with a bounding box of width 40.37 and height 86.36.
 At frame 1152, person 74 is located at coordinates [230.21, 340.35] with a bounding box of width 45.07 and height 98.97.
 At frame 1152, person 72 is located at coordinates [792.12, 353.53] with a bounding box of width 14.20 and height 35.48.
 At frame 1152, person 75 is located at coordinates [841.76, 349.60] with a bounding box of width 17.01 and height 41.24.
 At frame 1153, person 68 is located at coordinates [238.03, 333.43] with a bounding box of width 46.75 and height 110.29.
 At frame 1153, person 25 is located at coordinates [419.36, 338.63] with a bounding box of width 39.58 and height 85.27.
 

=====================================================

At frame 1153, person 74 is located at coordinates [224.62, 341.85] with a bounding box of width 46.14 and height 102.36.
 At frame 1153, person 72 is located at coordinates [792.96, 353.16] with a bounding box of width 13.97 and height 35.14.
 At frame 1153, person 75 is located at coordinates [842.48, 349.86] with a bounding box of width 16.73 and height 40.59.
 At frame 1154, person 68 is located at coordinates [234.36, 333.37] with a bounding box of width 45.86 and height 107.83.
 At frame 1154, person 25 is located at coordinates [419.10, 337.69] with a bounding box of width 39.41 and height 85.24.
 At frame 1154, person 74 is located at coordinates [221.19, 342.82] with a bounding box of width 46.31 and height 103.61.
 At frame 1154, person 72 is located at coordinates [793.67, 352.81] with a bounding box of width 13.83 and height 35.01.
 At frame 1154, person 75 is located at coordinates [842.60, 349.56] with a bounding box of width 16.88 and height 40.73.
 At frame 1155, person 68 is located at coordinates [230.50, 332.37] with a bounding box of width 46.06 and height 108.02.
 At frame 1155, person 25 is located at coordinates [417.57, 336.94] with a bounding box of width 40.26 and height 87.20.
 At frame 1155, person 72 is located at coordinates [794.25, 352.29] with a bounding box of width 13.87 and height 35.35.
 At frame 1155, person 75 is located at coordinates [842.93, 349.45] with a bounding box of width 17.12 and height 41.18.
 At frame 1156, person 68 is located at coordinates [226.97, 332.78] with a bounding box of width 44.12 and height 103.00.
 At frame 1156, person 25 is located at coordinates [417.27, 336.47] with a bounding box of width 39.30 and height 85.60.
 At frame 1156, person 72 is located at coordinates [794.99, 352.68] with a bounding box of width 13.57 and height 34.70.
 At frame 1156, person 75 is located at coordinates [843.21, 349.01] with a bounding box of width 17.63 and height 42.13.
 At frame 1157, person 68 is located at coordinates [220.79, 332.55] with a bounding box of width 44.10 and height 102.63.
 At frame 1157, person 25 is located at coordinates [416.89, 337.68] with a bounding box of width 38.30 and height 83.40.
 At frame 1157, person 72 is located at coordinates [795.58, 352.24] with a bounding box of width 13.57 and height 34.84.
 At frame 1157, person 75 is located at coordinates [843.52, 348.84] with a bounding box of width 18.16 and height 43.27.
 At frame 1158, person 68 is located at coordinates [214.00, 331.68] with a bounding box of width 45.34 and height 104.85.
 At frame 1158, person 25 is located at coordinates [415.79, 337.15] with a bounding box of width 39.08 and height 85.35.
 At frame 1158, person 72 is located at coordinates [796.12, 351.88] with a bounding box of width 13.67 and height 35.29.
 At frame 1158, person 75 is located at coordinates [843.80, 348.78] with a bounding box of width 18.78 and height 44.47.
 At frame 1159, person 68 is located at coordinates [209.02, 331.16] with a bounding box of width 45.70 and height 105.29.
 At frame 1159, person 25 is located at coordinates [415.04, 336.37] with a bounding box of width 38.90 and height 84.90.
 At frame 1159, person 72 is located at coordinates [796.51, 352.33] with a bounding box of width 13.27 and height 34.29.
 At frame 1159, person 75 is located at coordinates [844.17, 348.37] with a bounding box of width 19.22 and height 45.31.
 At frame 1160, person 68 is located at coordinates [201.44, 330.78] with a bounding box of width 48.18 and height 111.30.
 At frame 1160, person 25 is located at coordinates [415.37, 337.06] with a bounding box of width 38.43 and height 83.94.
