At frame 0, person 1 is located at coordinates [775.66, 222.93] with a bounding box of width 40.26 and height 108.65.
 At frame 588, person 107 is located at coordinates [314.51, 209.29] with a bounding box of width 49.17 and height 137.55.
 At frame 589, person 45 is located at coordinates [366.03, 196.87] with a bounding box of width 85.49 and height 190.03.
 At frame 589, person 96 is located at coordinates [739.06, 202.94] with a bounding box of width 53.08 and height 133.54.
 At frame 589, person 100 is located at coordinates [559.20, 230.61] with a bounding box of width 15.97 and height 38.62.
 At frame 589, person 107 is located at coordinates [309.19, 209.24] with a bounding box of width 51.84 and height 145.58.
 At frame 590, person 45 is located at coordinates [367.56, 195.76] with a bounding box of width 85.49 and height 189.67.
 At frame 590, person 96 is located at coordinates [745.47, 204.40] with a bounding box of width 53.86 and height 134.68.
 At frame 590, person 100 is located at coordinates [562.46, 230.39] with a bounding box of width 15.89 and height 38.10.
 At frame 590, person 107 is located at coordinates [305.25, 208.25] with a bounding box of width 54.16 and height 152.99.
 At frame 591, person 45 is located at coordinates [369.03, 195.83] with a bounding box of width 85.21 and height 188.01.
 At frame 591, person 96 is located at coordinates [750.43, 204.98] with a bounding box of width 53.44 and height 133.51.
 At frame 591, person 100 is located at coordinates [564.92, 230.11] with a bounding box of width 16.72 and height 40.09.
 At frame 591, person 107 is located at coordinates [302.76, 207.88] with a bounding box of width 54.10 and height 154.01.
 At frame 592, person 45 is located at coordinates [370.96, 196.37] with a bounding box of width 85.01 and height 186.83.
 At frame 592, person 96 is located at coordinates [757.72, 205.03] with a bounding box of width 54.50 and height 135.91.
 At frame 592, person 100 is located at coordinates [567.59, 229.72] with a bounding box of width 17.65 and height 42.55.
 At frame 592, person 107 is located at coordinates [298.77, 208.52] with a bounding box of width 55.29 and height 158.71.
 At frame 593, person 45 is located at coordinates [372.69, 196.30] with a bounding box of width 85.97 and height 188.59.
 At frame 593, person 96 is located at coordinates [763.79, 204.67] with a bounding box of width 55.68 and height 139.28.
 At frame 593, person 100 is located at coordinates [571.08, 229.86] with a bounding box of width 16.74 and height 40.25.
 At frame 593, person 107 is located at coordinates [293.49, 206.66] with a bounding box of width 56.78 and height 164.45.
 At frame 594, person 45 is located at coordinates [374.51, 196.38] with a bounding box of width 87.42 and height 191.85.
 At frame 594, person 96 is located at coordinates [771.51, 204.53] with a bounding box of width 56.50 and height 142.26.
 At frame 594, person 100 is located at coordinates [573.94, 230.72] with a bounding box of width 16.25 and height 38.90.
 At frame 594, person 107 is located at coordinates [289.22, 207.09] with a bounding box of width 57.11 and height 165.99.
 At frame 595, person 45 is located at coordinates [376.38, 197.96] with a bounding box of width 87.87 and height 192.85.
 At frame 595, person 96 is located at coordinates [781.53, 203.53] with a bounding box of width 56.18 and height 142.78.
 At frame 595, person 100 is located at coordinates [576.33, 231.64] with a bounding box of width 15.97 and height 38.20.
 At frame 595, person 107 is located at coordinates [281.85, 206.32] with a bounding box of width 58.96 and height 172.41.
 At frame 596, person 45 is located at coordinates [377.41, 198.78] with a bounding box of width 88.07 and height 193.19.
 At frame 596, person 96 is located at coordinates [787.66, 201.41] with a bounding box of width 58.04 and height 148.69.
 At frame 596, person 100 is located at coordinates [578.32, 232.08] with a bounding box of width 16.63 and height 39.73.
 At frame 596, person 107 is located at coordinates [275.00, 205.27] with a bounding box of width 60.82 and height 179.35.
 At frame 597, person 45 is located at coordinates [378.09, 198.90] with a bounding box of width 89.81 and height 196.97.
 At frame 597, person 96 is located at coordinates [796.83, 202.52] with a bounding box of width 53.16 and height 136.61.
 At frame 597, person 100 is located at coordinates [580.31, 233.01] with a bounding box of width 16.94 and height 40.29.
 At frame 597, person 107 is located at coordinates [269.21, 205.62] with a bounding box of width 61.64 and height 183.28.
 At frame 598, person 45 is located at coordinates [378.78, 199.71] with a bounding box of width 90.67 and height 199.33.
 At frame 598, person 96 is located at coordinates [805.88, 204.90] with a bounding box of width 46.69 and height 119.51.
 At frame 598, person 100 is located at coordinates [582.91, 234.53] with a bounding box of width 16.69 and height 39.53.
 At frame 598, person 107 is located at coordinates [262.85, 207.59] with a bounding box of width 61.99 and height 185.73.
 At frame 599, person 45 is located at coordinates [379.16, 199.83] with a bounding box of width 92.59 and height 204.05.
 At frame 599, person 96 is located at coordinates [815.16, 206.83] with a bounding box of width 40.66 and height 102.37.
 At frame 599, person 100 is located at coordinates [584.85, 236.48] with a bounding box of width 16.43 and height 38.84.
 At frame 599, person 107 is located at coordinates [255.73, 208.85] with a bounding box of width 62.99 and height 189.88.
 At frame 600, person 45 is located at coordinates [379.77, 200.16] with a bounding box of width 94.23 and height 208.21.
 At frame 600, person 100 is located at coordinates [586.69, 237.98] with a bounding box of width 17.05 and height 40.36.
 At frame 600, person 107 is located at coordinates [246.82, 206.10] with a bounding box of width 65.44 and height 199.00.
 At frame 601, person 45 is located at coordinates [380.46, 200.77] with a bounding box of width 94.62 and height 209.84.
 

=====================================================

At frame 601, person 100 is located at coordinates [589.43, 239.01] with a bounding box of width 17.49 and height 41.30.
 At frame 601, person 107 is located at coordinates [238.22, 205.60] with a bounding box of width 67.36 and height 206.20.
 At frame 601, person 108 is located at coordinates [791.15, 232.08] with a bounding box of width 22.31 and height 55.78.
 At frame 602, person 45 is located at coordinates [381.68, 201.19] with a bounding box of width 95.47 and height 212.32.
 At frame 602, person 100 is located at coordinates [592.11, 239.96] with a bounding box of width 18.29 and height 42.82.
 At frame 602, person 107 is located at coordinates [229.59, 205.89] with a bounding box of width 69.24 and height 211.84.
 At frame 602, person 108 is located at coordinates [794.42, 234.08] with a bounding box of width 22.82 and height 57.01.
 At frame 603, person 45 is located at coordinates [382.24, 201.34] with a bounding box of width 96.68 and height 215.52.
 At frame 603, person 100 is located at coordinates [593.75, 240.68] with a bounding box of width 18.56 and height 43.59.
 At frame 603, person 107 is located at coordinates [220.91, 207.05] with a bounding box of width 70.65 and height 216.27.
 At frame 603, person 108 is located at coordinates [798.34, 236.83] with a bounding box of width 21.14 and height 52.76.
 At frame 604, person 45 is located at coordinates [383.43, 202.36] with a bounding box of width 97.39 and height 217.44.
 At frame 604, person 100 is located at coordinates [596.25, 240.94] with a bounding box of width 18.60 and height 43.49.
 At frame 604, person 107 is located at coordinates [213.47, 209.13] with a bounding box of width 71.62 and height 220.03.
 At frame 604, person 108 is located at coordinates [801.37, 236.29] with a bounding box of width 21.36 and height 53.35.
 At frame 605, person 45 is located at coordinates [384.79, 202.55] with a bounding box of width 97.71 and height 218.49.
 At frame 605, person 100 is located at coordinates [599.50, 241.97] with a bounding box of width 17.71 and height 41.49.
 At frame 605, person 107 is located at coordinates [203.66, 206.81] with a bounding box of width 74.56 and height 230.20.
 At frame 605, person 108 is located at coordinates [804.49, 235.98] with a bounding box of width 22.05 and height 55.05.
 At frame 606, person 45 is located at coordinates [385.34, 202.61] with a bounding box of width 98.45 and height 220.74.
 At frame 606, person 100 is located at coordinates [601.75, 242.14] with a bounding box of width 17.88 and height 41.70.
 At frame 606, person 107 is located at coordinates [194.28, 206.66] with a bounding box of width 75.62 and height 234.40.
 At frame 606, person 108 is located at coordinates [805.35, 222.33] with a bounding box of width 26.64 and height 67.00.
 At frame 607, person 45 is located at coordinates [386.99, 203.59] with a bounding box of width 97.67 and height 219.22.
 At frame 607, person 100 is located at coordinates [604.66, 242.67] with a bounding box of width 17.35 and height 40.59.
 At frame 607, person 107 is located at coordinates [185.50, 205.66] with a bounding box of width 77.11 and height 240.04.
 At frame 607, person 108 is located at coordinates [807.86, 219.73] with a bounding box of width 26.92 and height 68.18.
 At frame 608, person 45 is located at coordinates [388.46, 204.64] with a bounding box of width 96.37 and height 216.11.
 At frame 608, person 100 is located at coordinates [606.55, 241.66] with a bounding box of width 18.50 and height 43.33.
 At frame 608, person 107 is located at coordinates [174.66, 204.13] with a bounding box of width 78.45 and height 244.37.
 At frame 608, person 108 is located at coordinates [809.72, 215.22] with a bounding box of width 28.87 and height 73.51.
 At frame 609, person 45 is located at coordinates [390.31, 205.32] with a bounding box of width 95.55 and height 213.40.
 At frame 609, person 100 is located at coordinates [609.57, 241.77] with a bounding box of width 18.04 and height 42.22.
 At frame 609, person 107 is located at coordinates [164.24, 201.06] with a bounding box of width 81.12 and height 253.88.
 At frame 609, person 108 is located at coordinates [813.01, 215.51] with a bounding box of width 28.89 and height 74.01.
 At frame 610, person 45 is located at coordinates [392.62, 203.99] with a bounding box of width 95.42 and height 212.33.
 At frame 610, person 100 is located at coordinates [612.27, 241.78] with a bounding box of width 17.70 and height 41.36.
 At frame 610, person 107 is located at coordinates [151.95, 197.62] with a bounding box of width 84.25 and height 263.49.
 At frame 610, person 108 is located at coordinates [816.47, 216.06] with a bounding box of width 28.19 and height 72.74.
 At frame 611, person 45 is located at coordinates [394.16, 203.28] with a bounding box of width 94.72 and height 210.33.
 At frame 611, person 100 is located at coordinates [614.10, 240.79] with a bounding box of width 18.09 and height 42.42.
 At frame 611, person 107 is located at coordinates [140.98, 193.26] with a bounding box of width 86.40 and height 270.87.
 At frame 611, person 108 is located at coordinates [819.55, 215.12] with a bounding box of width 28.08 and height 73.09.
 At frame 612, person 45 is located at coordinates [394.72, 201.14] with a bounding box of width 96.35 and height 214.37.
 At frame 612, person 100 is located at coordinates [616.53, 240.02] with a bounding box of width 17.71 and height 41.45.
 At frame 612, person 107 is located at coordinates [128.40, 187.59] with a bounding box of width 89.16 and height 280.40.
 At frame 612, person 108 is located at coordinates [822.36, 215.51] with a bounding box of width 27.68 and height 72.58.
 At frame 613, person 45 is located at coordinates [395.49, 199.46] with a bounding box of width 96.15 and height 214.21.
 At frame 613, person 100 is located at coordinates [618.35, 238.93] with a bounding box of width 17.91 and height 41.65.
 At frame 613, person 107 is located at coordinates [113.46, 183.70] with a bounding box of width 91.62 and height 289.63.
 

=====================================================

At frame 613, person 108 is located at coordinates [827.67, 228.72] with a bounding box of width 22.71 and height 58.74.
 At frame 614, person 45 is located at coordinates [396.36, 199.22] with a bounding box of width 96.35 and height 214.90.
 At frame 614, person 100 is located at coordinates [620.62, 238.23] with a bounding box of width 17.78 and height 41.34.
 At frame 614, person 107 is located at coordinates [99.11, 181.75] with a bounding box of width 93.68 and height 297.69.
 At frame 614, person 108 is located at coordinates [828.80, 218.66] with a bounding box of width 26.29 and height 68.13.
 At frame 615, person 45 is located at coordinates [395.65, 197.19] with a bounding box of width 98.80 and height 221.77.
 At frame 615, person 100 is located at coordinates [622.76, 238.06] with a bounding box of width 18.09 and height 42.20.
 At frame 615, person 107 is located at coordinates [83.39, 178.10] with a bounding box of width 97.28 and height 311.15.
 At frame 615, person 108 is located at coordinates [838.98, 212.21] with a bounding box of width 28.40 and height 73.24.
 At frame 616, person 45 is located at coordinates [396.16, 195.85] with a bounding box of width 99.66 and height 225.10.
 At frame 616, person 100 is located at coordinates [625.69, 238.39] with a bounding box of width 16.93 and height 39.41.
 At frame 616, person 107 is located at coordinates [66.75, 176.44] with a bounding box of width 99.88 and height 321.78.
 At frame 616, person 108 is located at coordinates [845.08, 208.52] with a bounding box of width 30.37 and height 78.09.
 At frame 617, person 45 is located at coordinates [396.57, 194.78] with a bounding box of width 101.02 and height 229.82.
 At frame 617, person 100 is located at coordinates [627.73, 237.82] with a bounding box of width 17.57 and height 40.92.
 At frame 617, person 107 is located at coordinates [47.79, 172.74] with a bounding box of width 101.98 and height 328.12.
 At frame 617, person 108 is located at coordinates [849.00, 206.45] with a bounding box of width 30.93 and height 79.23.
 At frame 618, person 45 is located at coordinates [397.69, 193.61] with a bounding box of width 102.21 and height 233.88.
 At frame 618, person 100 is located at coordinates [629.81, 237.62] with a bounding box of width 17.35 and height 40.29.
 At frame 618, person 107 is located at coordinates [28.56, 169.63] with a bounding box of width 104.36 and height 334.53.
 At frame 618, person 108 is located at coordinates [853.10, 205.81] with a bounding box of width 31.08 and height 79.59.
 At frame 619, person 45 is located at coordinates [398.00, 192.42] with a bounding box of width 103.23 and height 238.07.
 At frame 619, person 100 is located at coordinates [631.29, 237.46] with a bounding box of width 17.26 and height 40.24.
 At frame 619, person 107 is located at coordinates [8.18, 167.06] with a bounding box of width 107.52 and height 342.96.
 At frame 619, person 108 is located at coordinates [856.16, 208.52] with a bounding box of width 31.73 and height 81.20.
 At frame 620, person 45 is located at coordinates [398.43, 192.37] with a bounding box of width 102.53 and height 238.08.
 At frame 620, person 100 is located at coordinates [633.86, 237.79] with a bounding box of width 17.73 and height 41.41.
 At frame 620, person 107 is located at coordinates [-15.85, 163.66] with a bounding box of width 115.13 and height 365.55.
 At frame 620, person 108 is located at coordinates [857.69, 206.00] with a bounding box of width 33.30 and height 84.43.
 At frame 621, person 45 is located at coordinates [400.11, 195.28] with a bounding box of width 99.54 and height 232.18.
 At frame 621, person 100 is located at coordinates [635.32, 238.11] with a bounding box of width 18.33 and height 43.01.
 At frame 621, person 107 is located at coordinates [-47.11, 160.98] with a bounding box of width 127.99 and height 406.03.
 At frame 622, person 45 is located at coordinates [401.21, 197.41] with a bounding box of width 97.75 and height 228.64.
 At frame 622, person 100 is located at coordinates [636.83, 238.43] with a bounding box of width 18.82 and height 44.19.
 At frame 622, person 107 is located at coordinates [-69.30, 161.42] with a bounding box of width 126.89 and height 400.25.
 At frame 622, person 109 is located at coordinates [852.79, 235.57] with a bounding box of width 23.85 and height 54.30.
 At frame 623, person 45 is located at coordinates [402.57, 198.80] with a bounding box of width 96.69 and height 226.48.
 At frame 623, person 100 is located at coordinates [638.09, 239.42] with a bounding box of width 19.81 and height 46.56.
 At frame 623, person 109 is located at coordinates [855.13, 236.08] with a bounding box of width 24.17 and height 55.10.
 At frame 624, person 45 is located at coordinates [403.98, 202.08] with a bounding box of width 94.44 and height 220.94.
 At frame 624, person 100 is located at coordinates [639.94, 240.93] with a bounding box of width 18.86 and height 44.42.
 At frame 624, person 109 is located at coordinates [857.58, 239.44] with a bounding box of width 23.76 and height 54.25.
 At frame 625, person 45 is located at coordinates [405.25, 205.68] with a bounding box of width 92.02 and height 214.88.
 At frame 625, person 100 is located at coordinates [642.03, 243.11] with a bounding box of width 17.86 and height 41.96.
 At frame 625, person 109 is located at coordinates [860.06, 241.50] with a bounding box of width 23.63 and height 53.95.
 At frame 626, person 45 is located at coordinates [405.01, 207.79] with a bounding box of width 94.07 and height 219.79.
 At frame 626, person 100 is located at coordinates [644.57, 245.51] with a bounding box of width 16.96 and height 39.82.
 At frame 626, person 109 is located at coordinates [861.26, 243.50] with a bounding box of width 26.08 and height 59.65.
 At frame 627, person 45 is located at coordinates [404.87, 209.90] with a bounding box of width 96.44 and height 225.50.
 At frame 627, person 100 is located at coordinates [645.24, 247.87] with a bounding box of width 19.40 and height 45.66.
 

=====================================================

At frame 627, person 109 is located at coordinates [863.10, 245.35] with a bounding box of width 26.40 and height 60.57.
 At frame 628, person 45 is located at coordinates [404.80, 212.22] with a bounding box of width 99.27 and height 232.71.
 At frame 628, person 100 is located at coordinates [647.95, 250.75] with a bounding box of width 18.36 and height 43.18.
 At frame 628, person 109 is located at coordinates [864.75, 248.66] with a bounding box of width 27.59 and height 63.73.
 At frame 629, person 45 is located at coordinates [404.47, 214.42] with a bounding box of width 100.91 and height 237.37.
 At frame 629, person 100 is located at coordinates [649.10, 253.38] with a bounding box of width 18.34 and height 43.27.
 At frame 629, person 109 is located at coordinates [867.00, 251.30] with a bounding box of width 27.77 and height 64.59.
 At frame 629, person 110 is located at coordinates [886.28, 260.32] with a bounding box of width 20.82 and height 53.62.
 At frame 630, person 45 is located at coordinates [404.50, 216.57] with a bounding box of width 102.31 and height 241.05.
 At frame 630, person 100 is located at coordinates [650.61, 255.88] with a bounding box of width 17.62 and height 41.74.
 At frame 630, person 109 is located at coordinates [869.08, 253.99] with a bounding box of width 29.13 and height 68.36.
 At frame 630, person 110 is located at coordinates [888.46, 262.43] with a bounding box of width 20.69 and height 53.25.
 At frame 631, person 45 is located at coordinates [404.56, 218.12] with a bounding box of width 104.25 and height 246.27.
 At frame 631, person 100 is located at coordinates [650.80, 257.56] with a bounding box of width 19.51 and height 46.59.
 At frame 631, person 109 is located at coordinates [870.75, 256.10] with a bounding box of width 30.07 and height 70.90.
 At frame 631, person 110 is located at coordinates [889.94, 265.10] with a bounding box of width 20.96 and height 53.94.
 At frame 632, person 45 is located at coordinates [404.35, 219.83] with a bounding box of width 104.63 and height 247.82.
 At frame 632, person 100 is located at coordinates [651.66, 258.45] with a bounding box of width 20.88 and height 49.91.
 At frame 632, person 109 is located at coordinates [872.71, 256.28] with a bounding box of width 30.73 and height 73.17.
 At frame 632, person 110 is located at coordinates [893.15, 267.41] with a bounding box of width 20.73 and height 53.28.
 At frame 633, person 45 is located at coordinates [403.68, 219.65] with a bounding box of width 105.13 and height 249.50.
 At frame 633, person 100 is located at coordinates [652.50, 259.32] with a bounding box of width 21.07 and height 50.29.
 At frame 633, person 109 is located at coordinates [875.17, 256.66] with a bounding box of width 30.51 and height 73.23.
 At frame 633, person 110 is located at coordinates [894.27, 266.68] with a bounding box of width 21.27 and height 54.66.
 At frame 634, person 45 is located at coordinates [403.31, 218.76] with a bounding box of width 105.87 and height 252.00.
 At frame 634, person 100 is located at coordinates [654.09, 260.56] with a bounding box of width 20.77 and height 49.64.
 At frame 634, person 109 is located at coordinates [876.62, 256.52] with a bounding box of width 30.81 and height 74.71.
 At frame 634, person 110 is located at coordinates [896.18, 266.05] with a bounding box of width 21.55 and height 55.44.
 At frame 635, person 45 is located at coordinates [403.10, 217.51] with a bounding box of width 105.49 and height 251.24.
 At frame 635, person 100 is located at coordinates [655.81, 260.12] with a bounding box of width 19.06 and height 45.29.
 At frame 635, person 109 is located at coordinates [878.72, 256.42] with a bounding box of width 30.75 and height 75.04.
 At frame 636, person 45 is located at coordinates [401.95, 214.56] with a bounding box of width 105.86 and height 252.52.
 At frame 636, person 100 is located at coordinates [657.27, 258.96] with a bounding box of width 18.21 and height 42.95.
 At frame 636, person 109 is located at coordinates [881.31, 255.26] with a bounding box of width 30.87 and height 75.58.
 At frame 637, person 45 is located at coordinates [401.97, 212.63] with a bounding box of width 103.92 and height 247.89.
 At frame 637, person 100 is located at coordinates [658.11, 257.00] with a bounding box of width 17.97 and height 42.10.
 At frame 637, person 109 is located at coordinates [883.25, 254.28] with a bounding box of width 30.43 and height 74.87.
 At frame 638, person 45 is located at coordinates [401.19, 210.90] with a bounding box of width 103.14 and height 245.26.
 At frame 638, person 100 is located at coordinates [658.51, 255.37] with a bounding box of width 18.39 and height 42.99.
 At frame 638, person 109 is located at coordinates [884.43, 252.69] with a bounding box of width 30.77 and height 76.28.
 At frame 639, person 45 is located at coordinates [399.43, 209.06] with a bounding box of width 103.82 and height 246.98.
 At frame 639, person 100 is located at coordinates [659.10, 254.37] with a bounding box of width 18.34 and height 42.74.
 At frame 639, person 109 is located at coordinates [885.79, 251.29] with a bounding box of width 30.49 and height 76.01.
 At frame 640, person 45 is located at coordinates [398.72, 207.99] with a bounding box of width 103.00 and height 244.87.
 At frame 640, person 100 is located at coordinates [658.32, 253.19] with a bounding box of width 18.66 and height 43.43.
 At frame 640, person 109 is located at coordinates [887.00, 250.52] with a bounding box of width 30.40 and height 76.24.
 At frame 641, person 45 is located at coordinates [397.51, 207.19] with a bounding box of width 103.39 and height 245.60.
 At frame 641, person 100 is located at coordinates [658.17, 251.57] with a bounding box of width 19.18 and height 44.47.
 At frame 641, person 109 is located at coordinates [887.41, 249.82] with a bounding box of width 30.32 and height 76.48.
 At frame 642, person 45 is located at coordinates [394.83, 205.93] with a bounding box of width 104.51 and height 247.81.
 

=====================================================

At frame 642, person 100 is located at coordinates [658.05, 248.93] with a bounding box of width 19.45 and height 45.25.
 At frame 642, person 109 is located at coordinates [888.56, 248.96] with a bounding box of width 29.72 and height 75.18.
 At frame 643, person 45 is located at coordinates [392.28, 203.91] with a bounding box of width 105.29 and height 249.40.
 At frame 643, person 100 is located at coordinates [658.27, 246.37] with a bounding box of width 18.94 and height 43.99.
 At frame 643, person 109 is located at coordinates [889.47, 247.16] with a bounding box of width 29.17 and height 74.54.
 At frame 644, person 45 is located at coordinates [388.19, 201.79] with a bounding box of width 107.98 and height 256.60.
 At frame 644, person 100 is located at coordinates [658.09, 244.43] with a bounding box of width 19.20 and height 44.68.
 At frame 644, person 109 is located at coordinates [891.01, 244.61] with a bounding box of width 29.58 and height 75.94.
 At frame 644, person 110 is located at coordinates [912.33, 253.51] with a bounding box of width 21.60 and height 55.23.
 At frame 645, person 45 is located at coordinates [385.33, 201.02] with a bounding box of width 108.99 and height 259.68.
 At frame 645, person 100 is located at coordinates [657.23, 242.27] with a bounding box of width 20.06 and height 47.07.
 At frame 645, person 109 is located at coordinates [891.99, 242.21] with a bounding box of width 29.62 and height 76.35.
 At frame 645, person 110 is located at coordinates [913.29, 251.78] with a bounding box of width 21.45 and height 55.31.
 At frame 646, person 45 is located at coordinates [383.01, 200.17] with a bounding box of width 108.39 and height 258.87.
 At frame 646, person 100 is located at coordinates [656.61, 240.81] with a bounding box of width 20.19 and height 47.39.
 At frame 646, person 109 is located at coordinates [892.15, 240.33] with a bounding box of width 29.95 and height 77.65.
 At frame 646, person 110 is located at coordinates [913.50, 251.02] with a bounding box of width 20.86 and height 53.95.
 At frame 646, person 111 is located at coordinates [600.38, 249.99] with a bounding box of width 27.21 and height 61.11.
 At frame 647, person 45 is located at coordinates [379.86, 199.00] with a bounding box of width 110.04 and height 264.04.
 At frame 647, person 100 is located at coordinates [655.12, 239.41] with a bounding box of width 21.15 and height 50.01.
 At frame 647, person 109 is located at coordinates [892.67, 240.31] with a bounding box of width 29.82 and height 77.64.
 At frame 647, person 110 is located at coordinates [913.36, 250.18] with a bounding box of width 20.93 and height 54.44.
 At frame 647, person 111 is located at coordinates [601.16, 248.99] with a bounding box of width 27.51 and height 61.47.
 At frame 648, person 45 is located at coordinates [376.84, 198.48] with a bounding box of width 110.14 and height 265.46.
 At frame 648, person 100 is located at coordinates [654.71, 238.80] with a bounding box of width 20.42 and height 48.53.
 At frame 648, person 109 is located at coordinates [893.55, 239.56] with a bounding box of width 29.86 and height 77.80.
 At frame 648, person 110 is located at coordinates [913.11, 249.50] with a bounding box of width 21.28 and height 55.41.
 At frame 648, person 111 is located at coordinates [599.12, 247.51] with a bounding box of width 24.67 and height 55.19.
 At frame 649, person 45 is located at coordinates [373.97, 198.70] with a bounding box of width 109.07 and height 263.61.
 At frame 649, person 100 is located at coordinates [654.03, 239.31] with a bounding box of width 19.57 and height 46.53.
 At frame 649, person 109 is located at coordinates [893.36, 238.91] with a bounding box of width 30.05 and height 78.42.
 At frame 649, person 110 is located at coordinates [912.85, 248.88] with a bounding box of width 21.65 and height 56.56.
 At frame 649, person 111 is located at coordinates [596.52, 248.72] with a bounding box of width 22.48 and height 50.40.
 At frame 649, person 113 is located at coordinates [1179.94, 251.91] with a bounding box of width 32.70 and height 81.56.
 At frame 649, person 114 is located at coordinates [1161.39, 246.05] with a bounding box of width 23.84 and height 59.71.
 At frame 650, person 45 is located at coordinates [371.26, 200.38] with a bounding box of width 108.09 and height 261.28.
 At frame 650, person 100 is located at coordinates [653.31, 239.94] with a bounding box of width 19.37 and height 46.15.
 At frame 650, person 109 is located at coordinates [892.74, 238.59] with a bounding box of width 31.13 and height 81.45.
 At frame 650, person 110 is located at coordinates [912.44, 249.16] with a bounding box of width 22.35 and height 58.45.
 At frame 650, person 111 is located at coordinates [594.63, 249.22] with a bounding box of width 25.00 and height 55.93.
 At frame 650, person 113 is located at coordinates [1181.95, 252.16] with a bounding box of width 32.43 and height 80.76.
 At frame 650, person 114 is located at coordinates [1162.89, 247.41] with a bounding box of width 22.16 and height 55.39.
 At frame 651, person 45 is located at coordinates [368.61, 200.75] with a bounding box of width 106.82 and height 257.70.
 At frame 651, person 100 is located at coordinates [651.77, 240.79] with a bounding box of width 19.50 and height 46.60.
 At frame 651, person 109 is located at coordinates [891.81, 238.87] with a bounding box of width 32.11 and height 84.50.
 At frame 651, person 110 is located at coordinates [912.40, 249.77] with a bounding box of width 22.33 and height 58.68.
 At frame 651, person 111 is located at coordinates [592.88, 250.39] with a bounding box of width 25.39 and height 56.86.
 At frame 651, person 113 is located at coordinates [1182.87, 252.48] with a bounding box of width 33.22 and height 82.58.
 At frame 651, person 114 is located at coordinates [1163.77, 248.81] with a bounding box of width 22.72 and height 56.67.
 At frame 652, person 45 is located at coordinates [364.80, 199.63] with a bounding box of width 108.56 and height 262.49.
 

=====================================================

At frame 652, person 100 is located at coordinates [649.76, 242.29] with a bounding box of width 20.08 and height 47.74.
 At frame 652, person 109 is located at coordinates [891.06, 239.38] with a bounding box of width 32.44 and height 85.84.
 At frame 652, person 110 is located at coordinates [912.59, 251.20] with a bounding box of width 21.82 and height 57.78.
 At frame 652, person 111 is located at coordinates [590.44, 249.70] with a bounding box of width 26.44 and height 59.40.
 At frame 652, person 113 is located at coordinates [1183.20, 254.11] with a bounding box of width 34.17 and height 84.70.
 At frame 652, person 114 is located at coordinates [1163.01, 249.51] with a bounding box of width 24.87 and height 61.88.
 At frame 653, person 45 is located at coordinates [361.22, 199.61] with a bounding box of width 108.62 and height 262.31.
 At frame 653, person 100 is located at coordinates [648.64, 243.27] with a bounding box of width 20.24 and height 48.16.
 At frame 653, person 109 is located at coordinates [891.25, 240.27] with a bounding box of width 32.31 and height 85.85.
 At frame 653, person 110 is located at coordinates [913.26, 253.34] with a bounding box of width 21.16 and height 56.25.
 At frame 653, person 111 is located at coordinates [588.33, 251.43] with a bounding box of width 25.42 and height 57.15.
 At frame 653, person 113 is located at coordinates [1184.72, 255.07] with a bounding box of width 34.09 and height 84.33.
 At frame 654, person 45 is located at coordinates [357.53, 200.02] with a bounding box of width 109.15 and height 263.38.
 At frame 654, person 100 is located at coordinates [647.00, 243.46] with a bounding box of width 20.43 and height 48.70.
 At frame 654, person 109 is located at coordinates [891.34, 240.63] with a bounding box of width 32.17 and height 85.81.
 At frame 654, person 110 is located at coordinates [913.43, 254.46] with a bounding box of width 21.02 and height 55.76.
 At frame 654, person 111 is located at coordinates [586.97, 251.99] with a bounding box of width 25.54 and height 57.19.
 At frame 654, person 113 is located at coordinates [1185.52, 256.10] with a bounding box of width 33.45 and height 82.38.
 At frame 655, person 45 is located at coordinates [352.38, 199.79] with a bounding box of width 112.36 and height 271.15.
 At frame 655, person 100 is located at coordinates [645.22, 243.54] with a bounding box of width 20.52 and height 48.71.
 At frame 655, person 109 is located at coordinates [891.32, 240.69] with a bounding box of width 32.19 and height 86.24.
 At frame 655, person 110 is located at coordinates [912.99, 254.97] with a bounding box of width 21.15 and height 56.07.
 At frame 655, person 111 is located at coordinates [585.48, 252.08] with a bounding box of width 24.49 and height 54.51.
 At frame 655, person 113 is located at coordinates [1187.44, 256.74] with a bounding box of width 33.94 and height 83.19.
 At frame 656, person 45 is located at coordinates [346.63, 200.01] with a bounding box of width 115.93 and height 280.13.
 At frame 656, person 100 is located at coordinates [643.71, 243.87] with a bounding box of width 19.93 and height 47.14.
 At frame 656, person 109 is located at coordinates [890.59, 240.04] with a bounding box of width 32.82 and height 88.21.
 At frame 656, person 110 is located at coordinates [912.49, 255.06] with a bounding box of width 21.05 and height 55.70.
 At frame 656, person 111 is located at coordinates [582.18, 252.29] with a bounding box of width 25.95 and height 57.78.
 At frame 656, person 113 is located at coordinates [1188.67, 255.42] with a bounding box of width 34.97 and height 85.60.
 At frame 657, person 45 is located at coordinates [341.39, 197.70] with a bounding box of width 118.15 and height 285.92.
 At frame 657, person 100 is located at coordinates [641.66, 243.41] with a bounding box of width 20.34 and height 47.91.
 At frame 657, person 109 is located at coordinates [890.13, 240.57] with a bounding box of width 32.63 and height 88.17.
 At frame 657, person 110 is located at coordinates [911.36, 254.90] with a bounding box of width 21.28 and height 56.35.
